Date,PM2.5,PM10,NO,NO2,NOx,SO2
2019-08-16,11.568333333333333,34.92666666666666,9.194999999999999,21.82166666666667,18.738333333333333,8.983333333333334
2019-08-17,7.8,17.89166666666667,9.648333333333333,15.923333333333332,15.968333333333332,8.459999999999999
2019-08-18,12.211666666666666,25.788333333333338,13.876666666666665,20.560000000000002,21.876666666666665,8.47
2019-08-19,33.695,83.45333333333333,25.30333333333333,34.358333333333334,38.419999999999995,8.913333333333334
2019-08-20,39.99666666666666,93.45166666666667,26.758333333333336,35.895,40.445,8.795
2019-08-21,40.126666666666665,132.36666666666667,16.58833333333333,39.66166666666667,34.17666666666667,8.431666666666667
2019-08-22,38.29500000000001,146.845,30.68166666666667,51.29999999999999,51.643333333333324,9.213333333333333
2019-08-23,44.73333333333333,149.99833333333333,40.775,41.45166666666666,54.74666666666667,9.948333333333334
2019-08-24,78.84166666666665,166.20666666666668,38.34166666666667,47.08833333333334,56.268333333333324,9.418333333333335
2019-08-25,30.55333333333333,72.97833333333334,10.168333333333335,30.014999999999997,23.91,9.238333333333333
2019-08-26,18.731666666666666,80.16333333333333,16.10333333333333,35.62,31.638333333333335,9.841666666666667
2019-08-27,32.13166666666667,114.24000000000001,25.343333333333334,38.265,40.545,10.516666666666667
2019-08-28,34.20166666666666,105.90499999999999,20.735000000000003,37.37833333333333,36.428333333333335,8.875
2019-08-29,32.86,103.07833333333333,10.624999999999998,31.763333333333332,25.118333333333336,7.023333333333333
2019-08-30,34.160000000000004,117.40500000000002,11.763333333333334,34.68,27.625,7.528333333333333
2019-08-31,47.193333333333335,116.06333333333332,17.80333333333333,44.85,37.921666666666674,7.735
2019-09-01,27.766666666666666,81.01833333333333,13.365,39.788333333333334,31.628333333333334,7.755
2019-09-02,46.45000000000001,122.42333333333333,8.456666666666665,38.998333333333335,27.225000000000005,10.03
2019-09-03,71.80999999999999,163.39333333333335,16.17,46.21666666666667,37.32333333333333,10.051666666666668
2019-09-04,70.91833333333334,167.45,11.9,42.85166666666667,32.07333333333333,8.033333333333333
2019-09-05,29.610000000000003,108.055,11.998333333333335,30.996666666666666,25.853333333333335,7.668333333333333
2019-09-06,30.566666666666663,86.59000000000002,13.46,32.105,27.621666666666666,8.533333333333333
2019-09-07,30.400000000000002,87.01833333333333,14.295000000000002,30.723333333333333,27.548333333333332,7.5233333333333325
2019-09-08,34.028333333333336,81.145,9.705,28.985000000000003,22.95,8.713333333333333
2019-09-09,56.69166666666666,137.6866666666667,17.28666666666667,34.90333333333333,32.24166666666667,7.836666666666667
2019-09-10,65.07000000000001,162.86666666666665,20.92833333333333,42.525,39.19166666666666,8.513333333333334
2019-09-11,77.23,199.35333333333335,20.785,48.846666666666664,42.406666666666666,8.198333333333332
2019-09-12,56.89000000000001,157.155,11.13,38.181666666666665,28.973333333333333,7.968333333333335
2019-09-13,31.705,93.13666666666666,10.513333333333334,31.5,24.853333333333335,7.391666666666667
2019-09-14,25.403333333333336,82.69666666666666,6.241666666666667,25.058333333333334,18.01,7.9383333333333335
2019-09-15,34.86,89.51666666666667,11.253333333333332,29.081666666666667,24.221666666666664,8.371666666666668
2019-09-16,58.13833333333333,139.61999999999998,17.08,39.41,34.28666666666667,7.080000000000001
2019-09-17,56.758333333333326,139.53,12.395000000000001,43.615,32.839999999999996,7.906666666666666
2019-09-18,34.96666666666667,109.87833333333334,6.588333333333334,38.721666666666664,25.516666666666666,7.663333333333333
2019-09-19,21.851666666666663,77.35166666666667,7.659999999999999,23.975000000000005,18.355,7.456666666666667
2019-09-20,36.64666666666667,122.74999999999999,18.308333333333334,31.163333333333338,31.038333333333338,7.591666666666666
2019-09-21,37.88999999999999,105.28499999999998,19.15833333333333,29.11,30.671666666666663,8.076666666666666
2019-09-22,23.486666666666665,61.336666666666666,16.77333333333333,26.591666666666665,27.436666666666667,6.905
2019-09-23,28.3,88.18833333333333,11.555,29.355000000000004,24.551666666666666,7.588333333333334
2019-09-24,38.126666666666665,125.59666666666665,18.545,39.79,34.87166666666666,7.786666666666668
2019-09-25,27.996666666666666,109.38833333333332,12.048333333333332,29.758333333333336,25.279999999999998,6.6066666666666665
2019-09-26,19.995,88.705,14.828333333333333,26.698333333333334,25.495,6.888333333333333
2019-09-27,13.878333333333332,77.14,11.731666666666667,22.81833333333333,20.606666666666666,7.131666666666665
2019-09-28,18.53666666666667,84.86333333333333,13.988333333333332,26.299999999999997,23.833333333333332,7.026666666666666
2019-09-29,14.055000000000001,64.195,8.656666666666666,24.423333333333332,17.89,6.3
