StationId,PM2.5,PM10,NO,NO2,NOx,SO2
DL015,293.29,495.47,152.51,202.63,232.14,8.76
DL015,361.86,566.98,146.08,204.15,267.61,9.05
DL015,301.05,470.86,85.37,201.07,176.56,8.67
DL015,114.75,170.46,55.69,187.2,144.94,8.24
DL015,103.02,168.72,83.45,188.42,168.24,9.62
DL015,134.9,222.9,71.32,159.14,142.78,10.49
DL015,146.79,219.67,52.7,138.64,116.8,8.67
DL015,161.17,238.12,57.38,144.01,123.34,8.12
DL015,187.05,264.75,56.67,158.44,130.42,7.54
DL015,334.84,477.71,101.38,180.07,178.42,6.91
DL015,402.52,569.62,91.27,187.53,174.13,5.89
DL015,317.88,458.46,88.74,165.93,160.6,8.11
DL015,241.38,321.92,66.92,161.34,140.33,6.59
DL015,248.88,326.62,58.46,150.05,127.46,6.1
DL015,300.04,434.17,84.23,176.58,162.66,9.2
DL015,259.5,355.12,66.29,147.95,132.59,7.72
DL015,248.42,344.0,52.63,150.44,122.88,8.23
DL015,290.96,424.46,61.44,171.6,141.36,9.51
DL015,323.14,483.04,93.4,150.35,156.1,8.59
DL015,371.78,515.07,63.07,180.83,147.65,7.03
DL015,388.01,543.92,105.01,183.24,183.07,8.85
DL015,273.98,332.75,71.42,175.88,158.03,8.67
DL015,392.51,439.37,143.23,187.43,220.98,8.07
DL015,407.48,468.76,158.93,175.48,241.32,9.99
DL015,273.51,453.46,136.08,181.58,253.79,9.33
DL015,305.16,472.04,116.12,192.88,243.98,7.54
DL015,237.35,368.46,75.43,179.86,157.15,9.4
DL015,202.92,321.76,74.26,185.32,159.16,9.45
DL015,134.54,202.91,80.99,185.58,164.73,5.6
DL015,150.23,197.11,85.0,166.24,157.65,11.5
DL015,154.74,195.81,57.23,133.02,117.38,9.79
DL015,190.86,269.16,69.95,150.35,137.07,10.48
DL015,216.18,336.94,89.13,185.92,171.53,9.02
DL015,316.24,465.68,154.42,209.43,240.65,8.14
DL015,249.8,380.33,112.72,176.96,186.06,8.05
DL015,161.71,225.49,76.3,181.1,158.46,7.82
DL015,172.28,257.18,89.03,194.73,176.16,8.39
DL015,197.77,276.41,91.2,191.91,176.41,10.86
DL015,163.97,227.9,86.15,171.82,161.57,9.16
DL015,176.53,255.62,72.03,146.23,136.43,7.6
DL015,177.47,253.96,45.73,132.59,107.82,7.71
DL015,192.42,289.89,46.56,137.6,111.1,7.06
DL015,299.71,452.11,110.86,156.13,173.42,10.39
DL015,232.3,330.69,63.85,101.53,106.31,9.7
DL015,121.61,208.21,41.26,106.32,90.16,10.43
DL015,137.77,199.66,36.53,120.66,94.06,10.45
DL015,201.68,315.5,84.27,164.89,156.42,8.38
DL015,265.41,412.62,95.53,180.27,173.89,8.82
DL015,235.34,364.1,141.06,178.92,218.02,8.88
DL015,102.73,156.96,48.46,140.95,114.47,13.51
DL015,112.2,180.04,51.91,151.01,122.65,7.95
DL015,131.8,225.71,58.46,160.42,132.97,7.95
DL015,127.47,216.0,55.79,169.58,135.73,8.09
DL015,159.97,273.83,108.66,176.36,182.37,7.71
DL015,177.95,290.83,71.89,178.32,153.46,7.78
DL015,179.52,305.58,78.99,190.49,165.73,7.81
DL015,220.38,377.36,103.25,193.84,203.33,8.17
DL015,201.11,327.69,63.49,188.52,152.01,7.88
DL015,146.51,250.04,56.97,199.71,152.71,7.68
DL015,177.56,293.62,73.59,162.02,146.33,7.63
DL015,198.26,305.01,53.68,155.43,126.37,7.91
DL015,206.41,319.56,51.94,173.26,134.44,7.76
DL015,231.86,376.61,71.89,174.25,151.32,7.73
DL015,217.72,375.86,101.1,162.28,168.78,7.94
DL015,217.49,353.08,62.17,163.76,137.78,7.68
DL015,120.41,218.29,32.8,136.47,99.3,7.54
DL015,96.73,222.97,28.36,117.08,85.38,7.81
DL015,106.68,221.71,27.71,113.18,82.71,8.2
DL015,200.97,330.76,64.1,163.83,139.35,8.04
DL015,196.44,335.88,89.61,164.53,160.57,7.75
DL015,141.8,272.86,50.71,147.34,119.66,8.07
DL015,166.35,347.24,64.59,120.33,180.32,8.4
DL015,103.72,245.83,26.71,125.43,88.53,7.8
DL015,50.72,85.51,25.01,124.34,86.56,7.51
DL015,59.52,119.83,47.02,129.36,107.1,7.62
DL015,107.74,222.17,55.63,91.96,94.21,8.04
DL015,79.64,185.04,41.27,97.01,85.26,8.08
DL015,139.24,286.83,38.95,110.27,90.43,7.73
DL015,177.97,349.0,93.34,103.84,131.29,8.33
DL015,117.03,237.29,32.44,62.96,59.98,8.55
DL015,80.21,176.17,8.68,51.77,34.64,8.08
DL015,60.77,128.29,17.13,57.31,44.45,4.85
DL015,48.49,113.58,16.0,69.65,50.09,2.03
DL015,107.92,248.08,70.59,74.92,97.4,3.18
DL015,101.66,261.33,58.85,76.63,88.73,4.36
DL015,85.25,206.88,34.95,87.1,74.81,4.14
DL015,29.49,77.04,22.93,83.04,62.85,1.08
DL015,20.98,48.33,22.28,88.41,65.2,1.3
DL015,45.84,100.79,30.33,102.38,79.17,1.28
DL015,113.39,238.24,69.33,106.66,113.25,2.56
DL015,67.58,171.83,20.31,67.62,52.54,2.39
DL015,100.6,209.29,22.94,77.92,60.12,3.74
DL015,54.12,129.78,18.2,71.62,52.95,2.75
DL015,58.52,168.76,29.11,91.19,72.23,2.8
DL015,76.31,243.14,67.03,116.15,116.46,2.33
DL015,36.35,97.39,35.79,93.31,78.81,1.44
DL015,80.8,162.6,77.46,128.08,131.28,2.36
DL015,52.0,106.0,24.53,48.51,45.82,14.083333333333332
DL015,119.0,320.5,20.6,76.04,56.93,4.27
DL015,79.65,213.53,45.23,91.57,85.56,3.32
DL015,116.04,260.19,50.34,72.96,79.79,1.62
DL015,84.74,211.83,25.44,50.13,47.4,2.37
DL015,107.42,264.79,55.12,55.56,74.46,3.43
DL015,90.12,169.0,9.44,26.5,21.79,3.34
DL015,64.84,130.25,14.68,43.86,35.31,2.43
DL015,57.34,114.83,37.7,72.53,69.28,2.68
DL015,47.21,95.79,45.25,66.54,72.3,1.39
DL015,59.01,112.81,38.73,58.86,62.89,1.8
DL015,27.64,57.83,33.79,60.27,59.62,1.7
DL015,32.97,59.21,42.02,66.4,69.59,1.01
DL015,32.91,75.71,32.61,61.95,59.51,0.94
DL015,48.67,93.04,33.37,66.68,62.66,1.03
DL015,53.21,99.46,28.97,66.48,58.97,0.99
DL015,48.12,92.04,37.09,72.9,69.0,1.06
DL015,46.42,93.04,26.6,59.14,53.14,1.2
DL015,43.88,91.42,33.24,83.12,71.3,1.29
DL015,62.4,114.46,35.07,84.84,73.72,1.34
DL015,71.56,129.62,37.61,84.79,75.82,0.85
DL015,81.33,152.46,38.59,82.47,75.32,1.34
DL015,40.3,112.46,31.48,67.64,61.62,1.29
DL015,41.23,107.17,28.53,71.14,61.09,1.28
DL015,45.94,103.54,23.61,67.27,55.0,1.52
DL015,71.38,143.12,35.97,94.3,79.47,1.2
DL015,69.25,145.33,34.39,89.74,75.78,0.83
DL015,47.96,121.24,24.78,77.05,61.18,0.61
DL015,69.75,160.71,33.17,84.89,72.21,1.19
DL015,59.12,165.67,31.23,61.28,58.04,0.99
DL015,65.17,222.29,29.03,51.93,51.29,1.87
DL015,90.94,248.88,33.29,59.45,58.75,1.46
DL015,29.47,100.46,20.03,50.8,43.34,0.83
DL015,28.08,99.79,17.64,53.72,42.94,0.94
DL015,37.22,84.38,32.97,65.4,61.66,2.04
DL015,67.74,136.24,36.17,76.42,70.13,1.92
DL015,46.56,105.83,34.87,82.58,72.34,0.36
DL015,73.27,163.67,37.42,88.61,77.63,0.83
DL015,63.07,148.21,33.27,79.94,69.65,1.15
DL015,68.58,149.71,39.04,81.31,75.0,0.98
DL015,28.61,86.46,26.25,71.16,59.24,0.68
DL015,41.3,125.54,21.52,62.68,50.87,0.88
DL015,27.8,58.25,12.09,57.0,40.14,1.03
DL015,43.38,90.72,14.96,53.08,40.44,1.03
DL015,52.72,118.52,18.82,50.46,42.18,0.95
DL015,47.97,118.71,8.28,29.23,22.3,0.7
DL015,70.2,165.17,11.99,32.12,26.86,0.8
DL015,32.26,112.79,3.5,22.88,15.02,1.57
DL015,35.81,91.12,8.16,29.25,22.21,2.59
DL015,26.41,54.42,17.66,52.75,42.43,1.56
DL015,60.3,127.04,26.21,56.88,51.66,1.43
DL015,65.45,190.5,35.21,55.03,57.86,2.13
DL015,53.91,138.04,12.94,54.27,39.38,1.31
DL015,48.12,122.73,15.08,45.05,36.21,1.42
DL015,53.04,132.99,8.29,32.2,23.87,0.58
DL015,42.33,96.6,11.55,45.88,33.83,2.03
DL015,40.5,100.1,13.39,42.08,33.3,1.0
DL015,46.81,111.44,11.28,37.81,29.24,1.25
DL015,83.42,192.01,18.58,50.69,42.12,1.03
DL015,66.66,148.64,24.04,46.68,44.39,2.06
DL015,62.51,131.24,10.9,37.46,28.73,9.25
DL015,92.91,182.26,9.3,43.3,30.61,11.02
DL015,116.38,230.42,16.46,50.06,40.04,11.47
DL015,135.39,260.92,16.51,51.01,40.59,12.03
DL015,112.78,235.3,27.95,52.49,50.62,10.83
DL015,80.79,189.46,8.06,38.0,26.8,10.45
DL015,64.06,206.21,5.9,34.78,23.32,8.37
DL015,134.2,285.43,12.49,39.01,30.94,13.5
DL015,90.88,258.4,23.17,35.16,37.51,7.74
DL015,73.0,230.42,4.55,34.36,21.97,9.28
DL015,73.15,196.46,3.98,35.13,21.95,11.88
DL015,77.99,236.0,20.27,40.71,38.18,8.19
DL015,46.57,172.62,3.2,32.22,19.64,6.83
DL015,34.78,235.57,2.29,16.38,10.59,3.52
DL015,30.17,66.07,3.57,21.21,14.19,6.39
DL015,23.86,57.92,2.94,18.78,12.32,4.15
DL015,27.42,52.0,4.41,19.37,13.86,4.17
DL015,43.2,80.12,10.68,26.17,22.64,4.39
DL015,65.42,107.33,10.69,29.12,24.21,5.68
DL015,58.22,118.88,12.26,33.98,28.07,6.56
DL015,75.08,115.0,22.65,36.78,38.0,6.6
DL015,47.45,116.13,6.54,29.65,21.08,6.27
DL015,38.33,95.36,2.97,20.41,13.29,4.67
DL015,43.1,106.22,4.18,24.53,16.44,6.23
DL015,54.23,124.06,4.6,27.49,18.37,6.2
DL015,61.23,157.81,9.4,35.69,26.67,7.32
DL015,62.11,169.76,15.36,36.15,31.77,9.66
DL015,51.17,152.1,3.6,27.05,17.19,5.47
DL015,61.47,167.42,4.24,28.34,18.53,4.69
DL015,52.43,140.44,5.39,26.61,18.5,3.95
DL015,78.71,170.78,12.26,26.34,24.0,5.49
DL015,58.27,153.39,6.29,25.68,18.78,6.46
DL015,40.32,115.64,3.98,24.16,16.1,5.32
DL015,33.41,99.33,3.17,17.17,11.73,4.04
DL015,34.26,100.02,4.84,19.8,14.47,6.92
DL015,51.36,184.96,3.56,17.96,12.44,8.74
DL015,40.22,109.71,5.29,22.04,16.04,3.33
DL015,42.21,109.04,8.7,25.11,20.45,3.31
DL015,46.86,91.74,5.19,22.63,16.28,3.4
DL015,31.18,72.5,6.41,18.15,14.88,4.37
DL015,34.56,72.58,5.15,16.42,12.93,5.15
DL015,39.14,88.38,7.03,19.01,15.85,4.54
DL015,55.29,133.71,9.56,23.07,20.08,2.81
DL015,44.04,181.17,8.62,23.51,19.53,3.18
DL015,65.1,330.08,10.47,24.17,21.39,4.09
DL015,51.03,217.2,12.48,21.87,21.81,4.81
DL015,41.27,99.38,3.42,16.28,11.46,2.83
DL015,58.0,150.0,4.72,29.55,19.55,2.18
DL028,294.28,294.28,116.88,187.97,191.23,11.28
DL028,331.36,331.36,138.32,212.41,211.37,12.81
DL028,283.52,283.52,121.66,192.23,201.43,13.08
DL028,137.74,137.74,45.37,124.79,103.35,10.81
DL028,110.96,110.96,22.92,94.15,68.76,7.2
DL028,152.95,152.95,3.78,65.55,37.93,10.2
DL028,149.84,149.84,3.68,73.18,41.93,10.1
DL028,121.52,121.52,14.7,132.97,82.52,7.12
DL028,173.07,173.07,18.73,129.98,84.4,8.32
DL028,227.12,227.12,39.54,141.0,107.22,10.85
DL028,212.23,212.23,24.08,106.34,76.18,10.2
DL028,139.34,139.34,43.3,126.55,102.6,17.4
DL028,212.91,212.91,44.76,119.06,98.21,17.83
DL028,109.56,109.56,9.02,74.09,46.76,14.41
DL028,143.29,143.29,36.66,107.82,87.22,14.09
DL028,221.03,221.03,65.74,146.14,131.29,27.45
DL028,192.8,192.8,110.0,185.04,166.81,14.24
DL028,180.72,180.72,88.14,168.8,161.62,18.36
DL028,235.51,235.51,81.85,148.43,145.37,16.97
DL028,215.52,215.52,32.49,105.18,81.92,22.16
DL028,159.46,159.46,44.09,110.24,92.87,23.84
DL028,176.23,176.23,127.22,176.24,156.5,24.22
DL028,193.41,193.41,122.24,176.77,195.66,24.16
DL028,298.1,298.1,186.81,215.59,230.81,20.09
DL028,207.97,207.97,136.98,177.91,206.22,22.3
DL028,251.36,251.36,25.98,100.6,74.72,18.63
DL028,197.09,197.09,40.61,33.66,50.99,24.74
DL028,229.6,229.6,60.77,75.62,89.74,21.48
DL028,241.41,241.41,90.24,54.84,102.72,24.3
DL028,267.12,267.12,89.1,87.92,119.38,16.69
DL028,257.98,257.98,128.78,151.01,185.23,13.91
DL028,231.47,231.47,82.1,120.86,131.19,25.5
DL028,109.52,109.52,21.83,83.23,62.06,36.71
DL028,120.17,120.17,26.26,85.06,66.65,26.52
DL028,125.81,125.81,17.35,81.96,57.73,27.75
DL028,143.32,143.32,26.37,85.16,66.79,30.01
DL028,179.05,179.05,63.19,105.01,107.36,31.39
DL028,206.21,206.21,39.33,104.04,87.39,17.42
DL028,205.42,205.42,29.64,94.17,74.25,28.56
DL028,276.01,276.01,113.4,122.44,157.53,30.89
DL028,262.61,262.61,54.78,110.3,103.32,15.72
DL028,369.34,369.34,93.4,166.67,163.33,29.44
DL028,471.69,471.69,189.33,220.22,230.69,31.18
DL028,408.66,408.66,213.53,208.35,268.25,24.9
DL028,270.21,270.21,13.08,96.29,61.88,21.2
DL028,266.29,266.29,29.85,104.83,80.06,36.72
DL028,328.77,328.77,146.71,213.31,185.02,8.0
DL028,263.8,263.8,20.01,102.52,70.84,17.11
DL028,276.59,276.59,43.4,106.67,92.11,11.85
DL028,398.14,398.14,94.16,121.54,102.85,6.74
DL028,380.95,380.95,49.52,76.38,80.98,8.53
DL028,313.33,313.33,29.34,58.62,55.09,21.11
DL028,356.8,356.8,53.4,81.48,86.86,20.11
DL028,443.14,443.14,39.04,68.31,68.13,8.4
DL028,264.22,264.22,29.79,77.72,65.62,21.04
DL028,246.24,246.24,55.54,134.42,116.76,20.37
DL028,153.78,153.78,12.78,92.93,59.84,21.32
DL028,190.29,190.29,31.78,98.13,78.09,22.51
DL028,160.42,160.42,10.12,77.43,49.43,23.75
DL028,137.04,137.04,8.96,76.1,47.78,21.13
DL028,167.59,167.59,37.02,105.62,86.34,21.78
DL028,294.21,294.21,126.48,213.48,216.58,16.29
DL028,328.43,328.43,100.4,203.75,190.21,10.95
DL028,257.36,257.36,63.25,147.39,129.89,16.65
DL028,89.22,89.22,5.49,65.15,39.1,19.07
DL028,141.33,141.33,16.24,80.63,54.99,23.7
DL028,281.39,281.39,98.29,194.69,183.66,21.22
DL028,338.77,338.77,106.83,194.21,190.25,23.38
DL028,211.22,211.22,31.64,108.78,83.64,24.39
DL028,221.55,221.55,55.12,122.48,109.98,21.23
DL028,333.91,333.91,78.39,184.44,161.93,19.92
DL028,149.72,149.72,49.07,124.05,105.95,18.71
DL028,52.34,52.34,11.67,68.5,45.14,21.68
DL028,160.52,160.52,43.6,101.5,89.52,21.76
DL028,140.15,140.15,30.35,90.12,72.66,20.97
DL028,67.75,67.75,8.55,74.25,46.44,16.76
DL028,113.77,141.69,3.95,56.73,33.25,18.0
DL028,149.38,149.38,6.1,89.6,52.63,23.0
DL028,119.2,119.2,11.58,151.63,90.08,19.64
DL028,130.43,130.43,19.68,116.19,77.84,22.9
DL028,219.99,219.99,48.97,158.92,124.42,24.56
DL028,211.65,211.65,88.8,187.68,172.08,25.26
DL028,181.74,181.74,16.48,96.83,64.86,28.79
DL028,180.5,180.5,4.18,39.37,24.34,26.21
DL028,138.5,138.5,5.15,37.33,24.05,28.79
DL028,163.09,163.09,32.9,78.38,68.51,26.73
DL028,311.55,311.55,153.14,180.63,220.66,29.93
DL028,174.61,174.61,9.73,28.06,22.87,22.77
DL028,65.35,65.35,2.76,16.66,11.02,17.77
DL028,75.1,75.1,13.04,38.46,31.08,21.92
DL028,77.2,77.2,17.42,53.08,42.42,26.89
DL028,149.78,149.78,40.17,67.7,68.74,26.68
DL028,191.82,191.82,97.73,82.04,123.24,32.07
DL028,220.23,220.23,124.02,108.02,158.47,31.21
DL028,177.85,177.85,95.94,109.11,136.24,32.77
DL028,152.0,152.0,36.13,96.14,80.58,28.87
DL028,134.54,134.54,34.87,72.78,67.14,26.45
DL028,112.2,112.2,9.65,50.78,34.87,18.46
DL028,102.76,102.76,13.3,58.3,41.83,23.53
DL028,107.04,107.04,34.97,81.12,71.65,23.76
DL028,132.84,132.84,60.95,83.07,93.87,28.17
DL028,110.44,110.44,69.66,84.8,101.88,21.4
DL028,61.18,61.18,63.18,68.02,87.68,35.94
DL028,68.59,68.59,18.89,38.6,35.93,15.85
DL028,53.79,53.79,4.98,40.37,25.53,25.85
DL028,86.85,86.85,11.36,53.06,37.49,33.92
DL028,87.3,87.3,29.98,71.77,62.61,32.18
DL028,56.64,56.64,33.03,63.53,60.71,21.02
DL028,44.25,44.25,14.85,51.95,39.73,29.06
DL028,100.27,100.27,46.09,60.84,69.91,34.92
DL028,85.59,85.59,36.79,68.73,66.55,24.87
DL028,97.68,97.68,48.88,88.32,86.83,25.18
DL028,68.9,68.9,31.25,61.54,58.21,16.06
DL028,118.71,118.71,73.59,51.49,87.36,18.99
DL028,71.76,71.76,14.58,51.92,39.48,24.12
DL028,88.46,88.46,23.7,61.74,52.16,26.71
DL028,109.19,109.19,39.7,67.89,68.46,24.16
DL028,76.61,76.61,33.75,73.3,66.49,22.85
DL028,64.45,64.45,17.19,56.81,44.22,28.77
DL028,69.33,69.33,16.62,60.72,45.84,27.66
DL028,77.03,77.03,32.85,76.22,67.3,31.1
DL028,51.11,51.11,9.65,56.23,37.77,14.52
DL028,71.95,71.95,35.98,85.62,74.86,29.59
DL028,101.53,101.53,55.33,72.84,83.84,29.86
DL028,77.69,77.69,26.59,55.14,51.0,22.17
DL028,64.65,64.65,5.87,54.37,33.69,21.83
DL028,97.51,97.51,12.83,63.21,44.07,33.45
DL028,97.46,97.46,20.5,71.21,54.58,22.93
DL028,103.22,103.22,39.71,76.62,73.12,28.67
DL028,72.67,72.67,32.01,77.22,67.14,20.34
DL028,106.59,106.59,11.65,52.82,37.58,29.11
DL028,33.36,33.36,3.2,44.57,26.3,19.32
DL028,46.78,46.78,2.5,41.53,24.07,23.47
DL028,52.52,52.52,3.56,43.92,26.27,27.58
DL028,59.92,59.92,6.84,46.42,30.27,23.78
DL028,69.51,69.51,9.65,55.04,37.11,26.29
DL028,66.07,66.07,20.34,69.26,53.42,23.4
DL028,121.86,121.86,49.39,76.79,81.05,34.79
DL028,100.68,100.68,83.17,85.14,113.05,23.89
DL028,83.97,83.97,35.28,80.0,71.3,21.56
DL028,48.27,48.27,4.19,48.46,29.17,24.42
DL028,59.49,59.49,3.77,48.93,29.05,28.14
DL028,88.38,88.38,12.34,70.5,47.54,29.72
DL028,79.92,79.92,22.47,69.45,55.21,27.95
DL028,101.17,101.17,43.62,90.03,83.39,35.24
DL028,104.94,104.94,61.15,94.68,100.13,32.9
DL028,80.31,80.31,34.65,71.56,66.27,38.47
DL028,145.38,145.38,33.07,71.51,64.95,29.11
DL028,59.26,59.26,17.47,64.88,48.75,16.57
DL028,78.26,78.26,32.53,86.9,72.6,36.5
DL028,91.79,91.79,55.83,79.86,87.97,27.07
DL028,60.22,60.22,16.87,71.44,51.65,25.37
DL028,44.48,44.48,7.69,55.43,35.72,20.95
DL028,45.64,45.64,6.51,55.42,34.77,27.45
DL028,38.02,38.02,6.06,47.63,30.28,26.3
DL028,52.5,52.5,23.37,53.4,47.39,35.69
DL028,45.43,45.43,21.57,49.44,43.8,11.95
DL028,13.67,13.67,3.91,39.2,24.02,14.33
DL028,32.57,32.57,6.13,52.56,32.92,14.84
DL028,71.23,71.23,8.59,52.78,35.01,22.73
DL028,101.04,101.04,13.82,67.74,47.25,39.86
DL028,107.71,107.71,28.8,74.41,63.01,33.18
DL028,114.42,114.42,49.23,87.85,86.71,37.56
DL028,99.1,99.1,58.99,87.74,94.74,31.93
DL028,68.88,68.88,12.44,75.4,50.19,21.52
DL028,77.59,77.59,6.33,62.12,38.07,14.54
DL028,72.17,72.17,25.3,74.85,60.38,30.15
DL028,60.11,60.11,5.9,57.36,35.29,25.19
DL028,56.29,56.29,11.71,56.14,39.37,25.63
DL028,55.96,55.96,25.39,71.43,58.65,29.63
DL028,77.28,77.28,31.33,91.65,74.14,32.71
DL028,86.88,86.88,22.58,83.85,62.97,27.49
DL028,61.19,61.19,16.46,75.97,53.82,17.09
DL028,58.29,58.29,12.23,68.53,46.37,23.89
DL028,89.55,89.55,8.37,61.52,39.51,33.67
DL028,61.38,61.38,44.72,70.38,73.87,12.97
DL028,128.38,128.38,57.05,85.34,91.87,23.08
DL028,121.45,121.45,71.37,80.67,101.06,20.57
DL028,136.5,136.5,85.26,80.52,112.24,23.58
DL028,138.7,138.7,16.55,90.36,61.39,30.62
DL028,87.69,87.69,9.12,76.06,44.33,24.63
DL028,91.66,91.66,5.5,93.12,53.39,29.71
DL028,97.43,97.43,8.88,142.17,82.47,21.6
DL028,206.88,206.88,18.87,107.79,69.03,48.83
DL028,49.64,49.64,7.3,57.85,36.0,24.64
DL028,86.16,86.16,29.81,106.7,81.05,32.56
DL028,60.01,60.01,24.85,82.24,64.0,28.27
DL028,84.08,84.08,39.08,79.81,74.3,24.42
DL028,106.24,106.24,3.3,41.68,24.86,23.17
DL028,82.98,82.98,7.14,60.88,38.2,31.3
DL028,103.81,103.81,14.32,75.7,51.93,28.09
DL028,82.99,82.99,5.29,60.27,36.37,31.09
DL028,57.76,57.76,30.01,60.41,56.6,31.3
DL028,95.52,95.52,16.04,71.67,51.2,38.16
DL028,38.49,38.49,18.22,60.58,47.08,16.6
DL028,36.9,36.9,3.18,45.51,26.8,25.81
DL028,49.23,49.23,8.37,56.72,36.99,30.89
DL028,53.89,53.89,7.16,64.94,40.35,23.23
DL028,56.28,56.28,8.6,75.13,46.96,36.49
DL028,96.8,96.8,19.77,76.41,56.75,37.55
DL028,72.68,72.68,40.51,82.44,76.84,26.58
DL028,68.86,68.86,22.49,65.83,53.13,31.67
DL028,91.42,91.42,25.76,54.14,49.8,34.71
DL028,72.54,72.54,2.53,12.06,8.48,13.94
DL028,54.0,54.0,2.48,10.54,7.63,12.47
DL028,48.24,48.24,4.38,28.46,18.72,9.98
DL028,61.17,61.17,3.92,43.17,26.17,10.72
DL028,53.69,53.69,7.57,36.89,25.8,13.08
DL028,51.31,51.31,3.2,37.57,22.59,11.71
DL028,53.74,53.74,12.7,43.6,33.55,15.62
DL028,96.62,96.62,42.45,64.97,69.17,26.84
DL028,56.38,56.38,20.36,55.51,46.12,21.69
DL028,84.06,84.06,18.24,36.89,34.5,20.08
DL028,43.24,43.24,7.81,28.76,21.67,16.1
DL028,40.1,40.1,3.56,26.35,16.91,15.21
DL028,47.44,47.44,4.96,27.91,18.9,18.38
DL028,70.7,70.7,4.43,36.24,22.88,34.9
DL028,31.1,31.1,2.05,11.88,7.99,15.24
DL028,32.66,32.66,2.75,16.7,11.12,20.61
DL028,23.14,23.14,2.56,26.17,16.01,9.1
DL028,69.14,69.14,8.8,36.53,26.61,18.18
DL028,31.88,31.88,3.67,29.04,18.44,10.4
DL028,60.51,60.51,3.86,39.82,24.32,8.71
DL028,65.69,65.69,5.26,43.82,27.59,23.43
DL028,36.47,36.47,3.24,23.53,15.16,11.33
DL028,20.53,20.53,5.11,26.78,18.42,18.71
DL028,48.67,48.67,4.55,29.91,19.62,17.59
DL028,59.17,59.17,2.82,27.26,16.79,13.27
DL028,54.79,54.79,3.21,30.01,18.57,19.98
DL028,55.28,55.28,3.71,26.6,17.17,27.25
DL028,39.64,39.64,6.55,38.65,25.9,15.58
DL028,50.08,50.08,9.89,56.11,37.91,20.16
DL028,41.34,41.34,3.34,47.17,27.8,18.95
DL028,57.48,57.48,2.73,49.74,28.66,15.59
DL028,32.24,32.24,3.65,49.34,29.09,5.49
DL028,29.25,29.25,9.33,51.1,34.81,16.34
DL028,50.2,50.2,16.42,69.1,50.14,13.49
DL028,36.35,36.35,8.56,61.66,39.77,13.83
DL028,37.06,37.06,3.2,43.5,25.76,16.91
DL028,40.8,40.8,4.01,49.27,29.49,15.72
DL028,32.99,32.99,6.78,41.75,27.05,10.86
DL028,51.65,51.65,6.18,37.39,24.92,12.54
DL028,52.25,52.25,7.71,38.22,26.61,17.71
DL028,55.57,55.57,9.13,36.47,26.68,18.09
DL028,44.53,44.53,5.25,29.3,19.86,14.76
DL028,48.76,48.76,5.16,38.44,24.65,5.3
DL028,30.92,30.92,11.18,42.2,31.57,8.13
DL028,26.6,26.6,10.05,45.58,32.43,15.08
DL028,30.11,30.11,5.11,37.97,24.34,12.1
DL028,27.03,27.03,6.35,43.72,28.43,11.58
DL028,61.18,61.18,24.37,56.23,49.74,12.01
DL028,46.14,46.14,12.17,52.79,37.99,18.65
DL028,49.03,49.03,26.58,42.14,44.07,18.77
DL028,64.23,64.23,51.75,42.1,64.57,16.46
DL028,81.58,81.58,32.89,49.4,53.08,16.94
DL028,59.03,59.03,9.83,48.82,33.97,18.63
DL028,14.01,14.01,6.06,33.06,22.52,18.82
DL028,30.29,30.29,12.98,40.86,32.32,19.83
DL028,26.78,26.78,16.21,39.63,34.29,17.88
DL028,20.36,20.36,10.79,36.2,28.06,15.49
DL028,20.61,20.61,13.18,39.27,31.63,13.66
DL028,26.39,26.39,13.26,42.22,33.26,14.01
DL028,28.53,28.53,13.39,39.96,32.17,14.42
DL028,29.34,29.34,8.1,39.38,27.55,13.77
DL028,31.79,31.79,8.75,39.03,27.89,13.78
DL028,40.68,40.68,19.26,40.78,37.4,14.83
DL028,53.73,53.73,16.15,37.79,33.26,21.23
DL028,65.89,65.89,10.24,40.14,29.7,17.71
DL028,29.11,29.11,11.83,40.9,31.4,16.86
DL028,40.83,40.83,23.94,43.77,42.8,15.2
DL028,27.36,27.36,17.51,37.63,34.29,22.23
DL028,12.67,12.67,11.75,36.77,29.14,20.12
DL028,13.03,13.03,5.68,33.07,22.23,14.13
DL028,19.0,19.0,4.27,31.16,20.05,16.04
DL028,14.72,14.72,3.7,26.06,16.88,13.39
DL028,19.35,19.35,8.49,32.47,24.2,18.22
DL028,33.2,33.2,9.16,41.66,29.63,12.87
DL028,31.73,31.73,11.28,34.8,27.71,13.26
DL028,18.55,18.55,11.56,30.17,25.47,12.78
DL028,6.95,6.95,11.14,23.2,21.43,14.11
DL028,13.76,13.76,11.96,27.48,24.37,18.53
DL028,40.57,40.57,22.43,39.27,39.17,15.36
DL028,47.75,47.75,9.64,37.41,27.75,12.2
DL028,48.0,48.0,3.78,38.02,23.31,17.69
DL028,39.88,39.88,18.09,49.8,41.23,17.65
DL028,55.16,55.16,60.79,52.14,77.77,11.55
DL028,65.9,65.9,76.85,51.44,89.94,12.71
DL028,37.65,37.65,13.47,41.34,32.97,11.81
DL028,27.67,27.67,26.65,42.8,44.49,10.7
DL028,34.3,34.3,23.9,45.74,43.81,12.32
DL028,39.92,39.92,14.53,39.57,32.89,13.49
DL028,37.45,37.45,5.25,34.35,22.55,16.64
DL028,48.09,48.09,1.84,40.3,22.93,18.43
