Date,Open*,High,Low,Close**,Volume,Market Cap
"Sep 4, 2017","4,591.63","4,591.63","4,108.40","4,236.31","2,98,73,30,048","70,08,71,01,256"
"Sep 3, 2017","4,585.27","4,714.08","4,417.59","4,582.96","1,93,31,90,016","75,81,21,81,334"
"Sep 2, 2017","4,901.42","4,975.04","4,469.24","4,578.77","2,72,21,39,904","75,73,41,14,962"
"Sep 1, 2017","4,701.76","4,892.01","4,678.53","4,892.01","2,59,90,79,936","80,90,50,39,782"
"Aug 31, 2017","4,555.59","4,736.05","4,549.40","4,703.39","1,94,49,30,048","77,77,53,74,625"
"Aug 30, 2017","4,570.36","4,626.52","4,471.41","4,565.30","1,93,78,49,984","75,48,27,24,984"
"Aug 29, 2017","4,389.21","4,625.68","4,352.13","4,579.02","2,48,60,80,000","75,69,97,86,263"
"Aug 28, 2017","4,384.45","4,403.93","4,224.64","4,382.66","1,95,93,30,048","72,44,55,88,933"
"Aug 27, 2017","4,345.10","4,416.59","4,317.29","4,382.88","1,53,74,59,968","72,44,19,93,792"
"Aug 26, 2017","4,372.06","4,379.28","4,269.52","4,352.40","1,51,16,09,984","71,92,98,82,019"
"Aug 25, 2017","4,332.82","4,455.70","4,307.35","4,371.60","1,72,79,70,048","72,24,15,07,489"
"Aug 24, 2017","4,137.60","4,376.39","4,130.26","4,334.68","2,03,77,50,016","71,62,58,70,868"
"Aug 23, 2017","4,089.01","4,255.78","4,078.41","4,151.52","2,36,98,19,904","68,59,39,54,170"
"Aug 22, 2017","3,998.35","4,128.76","3,674.58","4,100.52","3,76,42,39,872","67,74,32,02,431"
"Aug 21, 2017","4,090.48","4,109.14","3,988.60","4,001.74","2,80,08,90,112","66,10,69,92,038"
"Aug 20, 2017","4,189.31","4,196.29","4,069.88","4,087.66","2,10,97,69,984","67,52,04,78,838"
"Aug 19, 2017","4,137.75","4,243.26","3,970.55","4,193.70","2,97,58,20,032","69,26,51,41,208"
"Aug 18, 2017","4,324.34","4,370.13","4,015.40","4,160.62","2,94,17,10,080","68,71,08,71,037"
"Aug 17, 2017","4,384.44","4,484.70","4,243.71","4,331.69","2,55,33,59,872","71,52,79,49,443"
"Aug 16, 2017","4,200.34","4,381.23","3,994.42","4,376.63","2,27,20,39,936","72,26,01,83,303"
"Aug 15, 2017","4,326.99","4,455.97","3,906.18","4,181.93","3,25,80,50,048","69,03,88,55,081"
"Aug 14, 2017","4,066.10","4,325.13","3,989.16","4,325.13","2,46,30,89,920","71,39,47,04,654"
"Aug 13, 2017","3,880.04","4,208.39","3,857.80","4,073.26","3,15,90,89,920","67,23,05,28,989"
"Aug 12, 2017","3,650.63","3,949.92","3,613.70","3,884.71","2,21,95,89,888","64,11,11,63,866"
"Aug 11, 2017","3,373.82","3,679.72","3,372.12","3,650.62","2,02,11,90,016","60,24,18,44,923"
"Aug 10, 2017","3,341.84","3,453.45","3,319.47","3,381.28","1,51,51,10,016","55,79,11,20,000"
"Aug 9, 2017","3,420.40","3,422.76","3,247.67","3,342.47","1,46,89,60,000","55,14,51,96,472"
"Aug 8, 2017","3,370.22","3,484.85","3,345.83","3,419.94","1,75,27,60,064","56,41,73,37,745"
"Aug 7, 2017","3,212.78","3,397.68","3,180.89","3,378.94","1,48,22,79,936","55,73,41,79,251"
"Aug 6, 2017","3,257.61","3,293.29","3,155.60","3,213.94","1,10,50,30,016","53,00,64,26,108"
"Aug 5, 2017","2,897.63","3,290.01","2,874.83","3,252.91","1,94,56,99,968","53,64,34,52,554"
"Aug 4, 2017","2,806.93","2,899.33","2,743.72","2,895.89","1,00,21,20,000","47,74,94,61,443"
"Aug 3, 2017","2,709.56","2,813.31","2,685.14","2,804.73","80,47,96,992","46,23,99,70,790"
"Aug 2, 2017","2,727.13","2,762.53","2,668.59","2,710.67","1,09,49,50,016","44,68,46,49,516"
"Aug 1, 2017","2,871.30","2,921.35","2,685.61","2,718.26","1,32,46,69,952","44,80,46,03,885"
"Jul 31, 2017","2,763.24","2,889.62","2,720.61","2,875.34","86,05,74,976","47,38,83,34,773"
"Jul 30, 2017","2,724.39","2,758.53","2,644.85","2,757.18","70,59,42,976","45,43,59,13,868"
"Jul 29, 2017","2,807.02","2,808.76","2,692.80","2,726.45","80,37,45,984","44,92,45,34,585"
"Jul 28, 2017","2,679.73","2,897.45","2,679.73","2,809.01","1,38,00,99,968","46,27,93,16,161"
"Jul 27, 2017","2,538.71","2,693.32","2,529.34","2,671.78","78,91,04,000","44,01,35,33,097"
"Jul 26, 2017","2,577.77","2,610.76","2,450.80","2,529.45","93,74,04,032","41,66,39,29,265"
"Jul 25, 2017","2,757.50","2,768.08","2,480.96","2,576.48","1,46,00,89,984","42,43,37,88,244"
"Jul 24, 2017","2,732.70","2,777.26","2,699.19","2,754.86","86,64,73,984","45,36,66,54,309"
"Jul 23, 2017","2,808.10","2,832.18","2,653.94","2,730.40","1,07,28,40,000","44,95,77,75,265"
"Jul 22, 2017","2,668.63","2,862.42","2,657.71","2,810.12","1,17,71,29,984","46,26,43,40,367"
"Jul 21, 2017","2,838.41","2,838.41","2,621.85","2,667.76","1,48,94,49,984","43,91,52,96,559"
"Jul 20, 2017","2,269.89","2,900.70","2,269.89","2,817.60","2,24,92,60,032","46,37,64,28,080"
"Jul 19, 2017","2,323.08","2,397.17","2,260.23","2,273.43","1,24,51,00,032","37,41,50,31,061"
"Jul 18, 2017","2,233.52","2,387.61","2,164.77","2,318.88","1,51,24,50,048","38,15,86,77,672"
"Jul 17, 2017","1,932.62","2,230.49","1,932.62","2,228.41","1,20,17,60,000","36,66,53,93,517"
"Jul 16, 2017","1,991.98","2,058.77","1,843.03","1,929.82","1,18,28,70,016","31,74,89,39,343"
"Jul 15, 2017","2,230.12","2,231.14","1,990.41","1,998.86","99,36,08,000","32,88,07,21,300"
"Jul 14, 2017","2,360.59","2,363.25","2,183.22","2,233.34","88,25,02,976","36,73,42,55,488"
"Jul 13, 2017","2,402.70","2,425.22","2,340.83","2,357.90","83,57,69,984","38,77,89,35,907"
"Jul 12, 2017","2,332.77","2,423.71","2,275.14","2,398.84","1,11,74,10,048","39,44,76,04,438"
"Jul 11, 2017","2,385.89","2,413.47","2,296.81","2,337.79","1,32,97,60,000","38,43,84,97,236"
"Jul 10, 2017","2,525.25","2,537.16","2,321.13","2,372.56","1,11,12,00,000","39,00,50,33,499"
"Jul 9, 2017","2,572.61","2,635.49","2,517.59","2,518.44","52,78,56,000","41,39,70,76,604"
"Jul 8, 2017","2,520.27","2,571.34","2,492.31","2,571.34","73,33,29,984","42,26,22,22,823"
"Jul 7, 2017","2,608.59","2,916.14","2,498.87","2,518.66","91,74,11,968","41,39,12,17,675"
"Jul 6, 2017","2,608.10","2,616.72","2,581.69","2,608.56","76,19,56,992","42,86,37,58,795"
"Jul 5, 2017","2,602.87","2,622.65","2,538.55","2,601.99","94,15,66,016","42,75,10,85,999"
"Jul 4, 2017","2,561.00","2,631.59","2,559.35","2,601.64","98,55,16,032","42,74,06,18,673"
"Jul 3, 2017","2,498.56","2,595.00","2,480.47","2,564.06","96,41,12,000","42,11,82,11,083"
"Jul 2, 2017","2,436.40","2,514.28","2,394.84","2,506.47","80,37,47,008","41,16,70,15,221"
"Jul 1, 2017","2,492.60","2,515.27","2,419.23","2,434.55","77,99,13,984","39,98,00,58,373"
"Jun 30, 2017","2,539.24","2,559.25","2,478.43","2,480.84","86,02,73,024","40,73,50,82,695"
"Jun 29, 2017","2,567.56","2,588.83","2,510.48","2,539.32","94,99,79,008","41,69,03,95,783"
"Jun 28, 2017","2,553.03","2,603.98","2,484.42","2,574.79","1,18,38,69,952","42,26,89,42,193"
"Jun 27, 2017","2,478.45","2,552.45","2,332.99","2,552.45","1,48,97,89,952","41,89,71,90,525"
"Jun 26, 2017","2,590.57","2,615.25","2,376.29","2,478.45","1,66,32,80,000","40,67,79,94,354"
"Jun 25, 2017","2,607.25","2,682.26","2,552.12","2,589.41","1,16,11,00,032","42,49,50,01,716"
"Jun 24, 2017","2,738.52","2,757.94","2,583.19","2,608.72","98,27,50,016","42,80,79,52,581"
"Jun 23, 2017","2,707.34","2,765.17","2,706.37","2,744.91","96,13,18,976","45,03,77,97,053"
"Jun 22, 2017","2,691.03","2,723.74","2,642.36","2,705.41","1,09,79,39,968","44,38,42,44,937"
"Jun 21, 2017","2,709.43","2,772.01","2,660.40","2,689.10","1,62,65,79,968","44,11,19,29,173"
"Jun 20, 2017","2,591.26","2,763.45","2,589.82","2,721.79","1,85,41,89,952","44,64,35,12,689"
"Jun 19, 2017","2,549.03","2,662.85","2,549.03","2,589.60","1,44,68,40,064","42,47,07,34,800"
"Jun 18, 2017","2,655.35","2,662.10","2,516.33","2,548.29","1,17,86,59,968","41,78,84,18,974"
"Jun 17, 2017","2,514.01","2,685.19","2,484.96","2,655.88","1,53,45,09,952","43,54,80,31,452"
"Jun 16, 2017","2,469.57","2,539.92","2,385.15","2,518.56","1,19,51,90,016","41,29,18,21,423"
"Jun 15, 2017","2,499.58","2,534.71","2,212.96","2,464.58","2,02,62,59,968","40,40,22,59,202"
"Jun 14, 2017","2,716.88","2,786.83","2,412.94","2,506.37","1,69,65,60,000","41,08,25,67,339"
"Jun 13, 2017","2,680.91","2,789.04","2,650.38","2,717.02","1,78,12,00,000","44,53,06,31,894"
"Jun 12, 2017","2,953.22","2,997.26","2,518.56","2,659.63","2,56,95,30,112","43,58,53,51,533"
"Jun 11, 2017","2,942.41","2,996.60","2,840.53","2,958.11","1,75,24,00,000","48,47,13,30,146"
"Jun 10, 2017","2,828.14","2,950.99","2,746.55","2,947.71","2,01,88,89,984","48,29,55,01,718"
"Jun 9, 2017","2,807.44","2,901.71","2,795.62","2,823.81","1,34,89,50,016","46,26,04,65,854"
"Jun 8, 2017","2,720.49","2,815.30","2,670.95","2,805.62","1,28,11,70,048","45,95,72,47,989"
"Jun 7, 2017","2,869.38","2,869.38","2,700.56","2,732.16","1,51,77,09,952","44,74,82,37,218"
"Jun 6, 2017","2,690.84","2,999.91","2,690.84","2,863.20","2,08,96,09,984","46,88,86,22,160"
"Jun 5, 2017","2,512.40","2,686.81","2,510.22","2,686.81","1,36,93,09,952","43,99,49,68,834"
"Jun 4, 2017","2,547.79","2,585.89","2,452.54","2,511.81","1,35,51,20,000","41,12,42,62,595"
"Jun 3, 2017","2,493.72","2,581.91","2,423.57","2,515.35","1,51,49,50,016","41,17,71,90,057"
"Jun 2, 2017","2,404.03","2,488.55","2,373.32","2,488.55","1,31,70,30,016","40,73,24,91,835"
"Jun 1, 2017","2,288.33","2,448.39","2,288.33","2,407.88","1,65,31,80,032","39,40,76,33,763"
"May 31, 2017","2,187.19","2,311.08","2,145.57","2,286.41","1,54,48,29,952","37,41,48,13,240"
"May 30, 2017","2,255.36","2,301.96","2,124.57","2,175.47","1,44,39,70,048","35,59,49,03,085"
"May 29, 2017","2,159.43","2,307.05","2,107.17","2,255.61","99,46,25,024","36,90,11,02,917"
"May 28, 2017","2,054.08","2,267.34","2,054.08","2,155.80","1,14,71,39,968","35,26,41,71,110"
"May 27, 2017","2,196.27","2,260.20","1,855.83","2,038.87","1,70,04,80,000","33,34,71,70,525"
"May 26, 2017","2,320.89","2,573.79","2,071.99","2,202.42","1,76,34,80,064","36,01,76,60,894"
"May 25, 2017","2,446.24","2,763.71","2,285.30","2,304.98","2,40,67,00,032","37,69,04,56,715"
"May 24, 2017","2,321.37","2,523.72","2,321.37","2,443.64","1,72,53,79,968","39,95,28,41,999"
"May 23, 2017","2,191.56","2,320.82","2,178.50","2,320.42","1,37,87,49,952","37,93,37,04,066"
"May 22, 2017","2,043.19","2,303.90","2,017.87","2,173.40","1,94,22,20,032","35,52,57,44,380"
"May 21, 2017","2,067.03","2,119.08","2,037.50","2,041.20","1,14,78,59,968","33,36,10,91,114"
"May 20, 2017","1,984.24","2,084.73","1,974.92","2,084.73","96,13,36,000","34,06,86,30,559"
"May 19, 2017","1,897.37","2,004.52","1,890.25","1,987.71","1,15,72,89,984","32,47,90,82,015"
"May 18, 2017","1,818.70","1,904.48","1,807.12","1,888.65","89,43,21,024","30,85,65,74,835"
"May 17, 2017","1,726.73","1,864.05","1,661.91","1,839.09","1,06,47,29,984","30,04,36,26,195"
"May 16, 2017","1,741.70","1,785.94","1,686.54","1,734.45","95,90,44,992","28,33,08,74,003"
"May 15, 2017","1,808.44","1,812.80","1,708.54","1,738.43","73,15,29,024","28,39,28,85,375"
"May 14, 2017","1,800.86","1,831.42","1,776.62","1,808.91","43,71,96,000","29,54,02,90,794"
"May 13, 2017","1,723.12","1,812.99","1,651.08","1,804.91","57,96,35,008","29,47,12,23,857"
"May 12, 2017","1,845.76","1,856.15","1,694.01","1,724.24","74,09,84,000","28,15,06,31,936"
"May 11, 2017","1,780.37","1,873.93","1,755.35","1,848.57","79,94,89,984","30,17,69,34,751"
"May 10, 2017","1,756.52","1,788.44","1,719.10","1,787.13","91,57,23,008","29,17,09,65,564"
"May 9, 2017","1,723.89","1,833.49","1,716.30","1,755.36","1,16,79,20,000","28,64,91,19,972"
"May 8, 2017","1,596.92","1,723.35","1,596.92","1,723.35","1,34,03,20,000","28,12,33,69,330"
"May 7, 2017","1,579.47","1,596.72","1,559.76","1,596.71","1,08,00,29,952","26,05,30,77,975"
"May 6, 2017","1,556.81","1,578.80","1,542.50","1,578.80","58,25,29,984","25,75,76,08,890"
"May 5, 2017","1,540.87","1,618.03","1,530.31","1,555.45","94,60,35,968","25,37,33,74,563"
"May 4, 2017","1,490.72","1,608.91","1,490.72","1,537.67","93,35,48,992","25,08,08,58,487"
"May 3, 2017","1,453.78","1,492.77","1,447.49","1,490.09","58,37,95,968","24,30,16,34,925"
"May 2, 2017","1,421.03","1,473.90","1,415.69","1,452.82","47,73,37,984","23,69,14,43,738"
"May 1, 2017","1,348.30","1,434.32","1,348.30","1,421.60","71,36,24,000","23,17,95,24,919"
"Apr 30, 2017","1,321.87","1,347.91","1,314.92","1,347.89","41,31,15,008","21,97,51,04,909"
"Apr 29, 2017","1,317.84","1,327.20","1,315.21","1,321.79","42,27,05,984","21,54,71,26,640"
"Apr 28, 2017","1,317.74","1,331.28","1,292.37","1,316.48","52,74,88,992","21,45,76,69,552"
"Apr 27, 2017","1,281.88","1,319.70","1,281.30","1,317.73","44,91,96,992","21,47,58,36,448"
"Apr 26, 2017","1,265.99","1,294.83","1,265.93","1,281.08","32,96,31,008","20,87,61,59,410"
"Apr 25, 2017","1,250.45","1,267.58","1,249.97","1,265.49","24,25,56,000","20,61,97,04,237"
"Apr 24, 2017","1,209.63","1,250.94","1,209.63","1,250.15","23,58,06,000","20,36,74,43,800"
"Apr 23, 2017","1,231.92","1,232.20","1,203.94","1,207.21","25,89,51,008","19,66,59,94,145"
"Apr 22, 2017","1,222.71","1,235.56","1,208.47","1,231.71","24,93,20,000","20,06,27,53,908"
"Apr 21, 2017","1,229.42","1,235.94","1,215.56","1,222.05","27,21,67,008","19,90,31,92,286"
"Apr 20, 2017","1,211.08","1,240.79","1,208.41","1,229.08","31,51,08,000","20,01,51,37,622"
"Apr 19, 2017","1,212.13","1,215.51","1,205.08","1,210.29","28,80,60,992","19,70,70,45,565"
"Apr 18, 2017","1,193.77","1,217.57","1,193.77","1,211.67","27,05,24,000","19,72,73,34,977"
"Apr 17, 2017","1,183.25","1,194.90","1,172.65","1,193.91","25,32,06,000","19,43,60,33,390"
"Apr 16, 2017","1,172.61","1,187.22","1,172.61","1,182.94","18,32,31,008","19,25,54,08,766"
"Apr 15, 2017","1,167.30","1,188.00","1,164.96","1,172.52","20,35,59,008","19,08,36,56,460"
"Apr 14, 2017","1,170.33","1,190.80","1,159.79","1,167.54","25,48,27,008","19,00,04,00,018"
"Apr 13, 2017","1,201.02","1,205.89","1,156.44","1,169.28","35,19,68,992","19,02,66,99,552"
"Apr 12, 2017","1,204.81","1,207.14","1,196.76","1,200.37","28,87,02,016","19,53,06,80,104"
"Apr 11, 2017","1,187.46","1,208.07","1,187.46","1,205.01","21,61,82,000","19,60,40,36,563"
"Apr 10, 2017","1,187.30","1,190.34","1,179.04","1,187.13","21,58,83,008","19,31,06,42,460"
"Apr 9, 2017","1,176.57","1,197.21","1,171.86","1,187.87","24,23,43,008","19,32,05,11,927"
"Apr 8, 2017","1,172.65","1,184.98","1,162.58","1,175.95","20,93,12,000","19,12,43,27,856"
"Apr 7, 2017","1,178.94","1,186.58","1,163.39","1,176.90","31,70,22,016","19,13,77,47,435"
"Apr 6, 2017","1,125.81","1,188.37","1,125.81","1,182.68","51,12,22,016","19,22,93,56,147"
"Apr 5, 2017","1,134.14","1,135.09","1,113.63","1,124.78","41,47,84,000","18,28,58,57,775"
"Apr 4, 2017","1,145.52","1,156.44","1,120.52","1,133.25","43,63,10,016","18,42,12,62,063"
"Apr 3, 2017","1,102.95","1,151.74","1,102.95","1,143.81","58,04,44,032","18,59,11,58,323"
"Apr 2, 2017","1,080.61","1,107.59","1,075.45","1,102.17","51,41,87,008","17,91,19,15,755"
"Apr 1, 2017","1,071.71","1,091.72","1,061.09","1,080.50","28,96,33,984","17,55,75,97,716"
"Mar 31, 2017","1,026.64","1,074.92","1,026.64","1,071.79","44,72,87,008","17,41,43,22,808"
"Mar 30, 2017","1,042.21","1,049.29","1,020.04","1,026.43","35,29,68,992","16,67,55,87,066"
"Mar 29, 2017","1,046.08","1,055.13","1,015.88","1,039.97","29,84,57,984","16,89,34,15,156"
"Mar 28, 2017","1,044.58","1,064.65","1,027.73","1,047.15","32,63,32,000","17,00,82,41,726"
"Mar 27, 2017",972.05,"1,046.40",971.98,"1,045.77","37,25,35,008","16,98,38,01,541"
"Mar 26, 2017",974.02,"1,007.96",954.19,966.72,"30,36,68,000","15,69,84,65,531"
"Mar 25, 2017",936.54,975.76,903.71,972.78,"43,58,03,008","15,79,47,81,102"
"Mar 24, 2017","1,038.45","1,040.47",934.36,937.52,"49,10,38,016","15,22,07,18,764"
"Mar 23, 2017","1,050.05","1,058.01","1,028.93","1,038.59","24,85,40,000","16,85,93,14,109"
"Mar 22, 2017","1,120.65","1,120.65","1,014.21","1,049.14","38,08,40,992","17,02,86,30,158"
"Mar 21, 2017","1,055.36","1,122.43","1,055.36","1,120.54","33,73,91,008","18,18,52,99,687"
"Mar 20, 2017","1,037.24","1,063.03","1,036.68","1,054.23","28,65,29,984","17,10,72,66,418"
"Mar 19, 2017",976.73,"1,069.91",976.73,"1,036.74","40,66,48,000","16,82,16,76,707"
"Mar 18, 2017","1,099.69","1,114.07",957.66,973.82,"62,13,02,016","15,79,87,60,668"
"Mar 17, 2017","1,180.16","1,180.16","1,099.57","1,100.23","70,65,98,976","17,84,74,35,957"
"March 16, 2017","1,251.33","1,257.98","1,152.44","1,187.81","63,85,68,000","19,26,58,47,025"
"March 15, 2017","1,240.16","1,251.61","1,239.75","1,249.61","29,78,04,992","20,26,58,31,337"
"March 14, 2017","1,232.16","1,244.81","1,220.72","1,240.00","24,53,06,000","20,10,77,61,880"
"March 13, 2017","1,221.78","1,237.37","1,217.03","1,231.92","38,02,76,992","19,97,43,34,865"
"March 12, 2017","1,176.62","1,226.98","1,175.36","1,221.38","22,71,76,000","19,80,11,95,767"
"March 11, 2017","1,116.32","1,193.83","1,116.32","1,175.83","28,33,20,000","19,06,04,68,862"
"March 10, 2017","1,189.36","1,270.47","1,077.25","1,116.72","56,37,95,968","18,10,01,88,612"
"March 9, 2017","1,150.35","1,197.46","1,141.23","1,188.49","21,22,83,008","19,26,11,88,310"
"March 8, 2017","1,223.23","1,232.16","1,148.08","1,150.00","33,26,03,008","18,63,52,75,050"
"March 7, 2017","1,273.21","1,275.55","1,204.80","1,223.54","29,12,56,000","19,82,47,73,912"
"March 6, 2017","1,267.47","1,276.00","1,264.60","1,272.83","15,36,56,992","20,62,09,91,547"
"March 5, 2017","1,254.29","1,267.29","1,238.06","1,267.12","13,41,27,000","20,52,62,35,270"
"March 4, 2017","1,277.43","1,279.40","1,230.51","1,255.15","18,32,70,000","20,32,99,78,338"
"March 3, 2017","1,250.71","1,280.31","1,250.71","1,274.99","31,57,39,008","20,64,92,59,919"
"March 2, 2017","1,224.68","1,262.13","1,215.62","1,251.01","36,82,75,008","20,25,85,43,188"
"March 1, 2017","1,180.04","1,222.50","1,179.69","1,222.50","22,90,56,992","19,79,44,59,608"
"February 28, 2017","1,180.72","1,193.25","1,171.82","1,179.97","18,49,56,000","19,10,36,84,801"
"February 27, 2017","1,163.78","1,181.98","1,163.38","1,179.97","13,15,70,000","19,10,14,27,518"
"February 26, 2017","1,144.27","1,167.47","1,130.20","1,165.20","11,64,86,000","18,86,02,47,630"
"February 25, 2017","1,170.41","1,174.85","1,124.59","1,143.84","13,99,60,992","18,51,19,06,560"
"February 24, 2017","1,172.71","1,200.39","1,131.96","1,173.68","33,07,59,008","18,99,24,15,818"
"February 23, 2017","1,117.27","1,176.62","1,116.96","1,166.72","18,94,54,000","18,87,74,42,096"
"February 22, 2017","1,114.80","1,125.39","1,100.55","1,117.44","13,61,00,000","18,07,79,85,665"
"February 21, 2017","1,079.28","1,117.25","1,076.93","1,115.30","18,68,68,992","18,04,14,55,273"
"February 20, 2017","1,048.69","1,080.49","1,041.69","1,079.98","10,94,78,000","17,46,82,44,508"
"February 19, 2017","1,054.76","1,056.81","1,043.46","1,047.87","7,74,23,296","16,94,69,13,346"
"February 18, 2017","1,049.21","1,061.10","1,046.96","1,054.42","9,90,73,504","17,05,10,64,834"
"February 17, 2017","1,026.12","1,053.17","1,025.64","1,046.21","13,64,74,000","16,91,63,38,976"
"February 16, 2017","1,007.65","1,033.37","1,007.65","1,027.44","12,22,77,000","16,61,09,05,026"
"February 15, 2017","1,006.21","1,008.84","1,001.58","1,007.48","8,97,59,400","16,28,63,29,282"
"February 14, 2017",991.73,"1,011.51",986.47,"1,004.55","13,79,46,000","16,23,72,19,721"
"Feb 13, 2017",998.89,"1,002.10",976,990.64,"10,06,07,000","16,01,03,22,103"
"Feb 12, 2017","1,003.52","1,004.76",996.92,999.18,"6,75,30,000","16,14,62,90,349"
"Feb 11, 2017",988.9,"1,009.29",982.83,"1,004.45","10,22,61,000","16,22,96,77,099"
"Feb 10, 2017",995.63,998.91,946.69,988.67,"19,04,52,000","15,97,30,53,725"
"Feb 9, 2017","1,064.70","1,088.99",953.34,994.38,"40,72,20,000","16,06,34,48,932"
"Feb 8, 2017","1,062.32","1,078.97","1,037.49","1,063.07","20,18,55,008","17,17,07,99,127"
"Feb 7, 2017","1,040.14","1,061.93","1,040.14","1,061.35","14,60,07,008","17,14,10,80,574"
"Feb 6, 2017","1,028.40","1,044.64","1,028.16","1,038.15","11,17,62,000","16,76,44,22,010"
"Feb 5, 2017","1,043.52","1,043.63","1,022.37","1,027.34","11,42,08,000","16,58,82,40,157"
"Feb 4, 2017","1,031.33","1,045.90","1,015.16","1,042.90","15,50,64,000","16,83,74,11,920"
"Feb 3, 2017","1,011.46","1,033.87","1,008.79","1,029.91","20,12,78,000","16,62,58,49,489"
"Feb 2, 2017",990,"1,013.52",983.22,"1,011.80","14,58,20,992","16,33,16,15,570"
"Feb 1, 2017",970.94,989.11,970.74,989.02,"15,01,10,000","15,96,20,15,276"
"Jan 31, 2017",920.96,972.02,920.96,970.4,"16,45,82,000","15,65,91,86,515"
"Jan 30, 2017",920.15,923.05,919.47,920.38,"7,82,27,296","14,85,03,51,605"
"Jan 29, 2017",922.07,923.42,919.15,919.5,"6,08,51,700","14,83,43,77,926"
"Jan 28, 2017",919.81,923.91,919.81,921.59,"6,89,79,600","14,86,62,60,449"
"Jan 27, 2017",918.36,923.22,915.85,919.75,"12,55,94,000","14,83,48,31,700"
"Jan 26, 2017",902.4,919.33,902.22,917.59,"13,19,58,000","14,79,79,55,301"
"Jan 25, 2017",891.92,903.25,891.69,901.54,"12,08,31,000","14,53,74,88,261"
"Jan 24, 2017",910.68,924.15,892.29,892.69,"11,13,49,000","14,39,30,26,385"
"Jan 23, 2017",925.5,928.27,916.74,921.01,"7,35,88,600","14,84,80,13,909"
"Jan 22, 2017",922.21,937.53,897.56,924.67,"11,65,73,000","14,90,54,39,337"
"Jan 21, 2017",895.55,927.37,895.53,921.79,"11,11,58,000","14,85,69,11,163"
"Jan 20, 2017",898.17,899.4,887.01,895.03,"8,67,28,400","14,42,35,45,371"
"Jan 19, 2017",888.34,904.61,884.34,899.07,"10,56,25,000","14,48,66,16,700"
"Jan 18, 2017",909.37,917.5,858.3,886.62,"22,56,76,992","14,28,40,36,613"
"Jan 17, 2017",830.95,910.56,830.8,907.94,"15,50,95,008","14,62,57,79,851"
"Jan 16, 2017",821.78,834.53,820.27,831.53,"8,27,55,200","13,39,33,72,620"
"Jan 15, 2017",818.14,823.31,812.87,821.8,"7,10,13,600","13,23,48,40,657"
"Jan 14, 2017",825.14,835.09,812.46,818.41,"9,30,63,296","13,17,86,01,992"
"Jan 13, 2017",803.74,829,780,823.98,"16,89,68,000","13,26,65,54,392"
"Jan 12, 2017",775.18,826.25,755.76,804.83,"22,23,26,000","12,95,67,30,411"
"Jan 11, 2017",908.11,919.45,762.77,777.76,"31,09,28,992","12,51,91,35,996"
"Jan 10, 2017",902.44,914.87,901.06,907.68,"11,58,08,000","14,60,86,85,049"
"Jan 9, 2017",913.24,913.69,879.81,902.83,"14,18,76,992","14,52,88,15,565"
"Jan 8, 2017",908.17,942.72,887.25,911.2,"15,87,15,008","14,66,19,66,429"
"Jan 7, 2017",903.49,908.59,823.56,908.59,"27,95,50,016","14,61,80,30,536"
"Jan 6, 2017","1,014.24","1,046.81",883.94,902.2,"35,18,76,000","14,51,36,95,758"
"Jan 5, 2017","1,156.73","1,191.10",910.42,"1,013.38","51,01,99,008","16,30,02,54,795"
"Jan 4, 2017","1,044.40","1,159.42","1,044.40","1,154.73","34,49,45,984","18,57,18,69,009"
"Jan 3, 2017","1,021.60","1,044.08","1,021.60","1,043.84","18,51,68,000","16,78,63,68,910"
"Jan 2, 2017",998.62,"1,031.39",996.7,"1,021.75","22,21,84,992","16,42,90,24,775"
"Jan 1, 2017",963.66,"1,003.08",958.7,998.33,"14,77,75,008","16,05,04,07,461"
"Dec 31, 2016",960.63,963.74,947.24,963.74,"9,91,35,104","15,49,25,54,222"
"Dec 30, 2016",972.53,972.53,934.83,961.24,"18,74,74,000","15,45,05,07,055"
"Dec 29, 2016",975.13,979.4,954.5,973.5,"19,93,20,000","15,64,56,17,392"
"Dec 28, 2016",934.83,975.92,934.83,975.92,"23,66,30,000","15,68,27,69,405"
"Dec 27, 2016",908.35,940.05,904.26,933.2,"16,73,08,000","14,99,42,86,713"
"Dec 26, 2016",896.91,913.18,896.9,907.61,"12,37,71,000","14,58,13,89,977"
"Dec 25, 2016",899.65,899.65,862.42,896.18,"14,36,64,992","14,39,61,94,094"
"Dec 24, 2016",922.18,923.48,886.34,898.82,"13,77,27,008","14,43,67,54,927"
"Dec 23, 2016",864.89,925.12,864.68,921.98,"27,55,64,000","14,80,71,89,352"
"Dec 22, 2016",834.18,875.78,834.15,864.54,"20,00,27,008","13,88,29,88,216"
"Dec 21, 2016",800.64,834.28,799.41,834.28,"15,55,76,000","13,39,54,45,163"
"Dec 20, 2016",792.25,801.34,791.5,800.88,"9,96,29,296","12,85,74,73,134"
"Dec 19, 2016",790.69,793.61,790.32,792.71,"7,48,86,400","12,72,50,90,633"
"Dec 18, 2016",791.01,794.74,788.03,790.53,"6,05,24,400","12,68,85,10,068"
"Dec 17, 2016",785.17,792.51,784.86,790.83,"7,89,89,800","12,69,19,45,028"
"Dec 16, 2016",778.96,785.03,778.96,784.91,"8,36,08,200","12,59,54,90,539"
"Dec 15, 2016",780.07,781.43,777.8,778.09,"8,15,80,096","12,48,47,61,985"
