Date,Open*,High,Low,Close**,Volume,Market Cap
"Jul 28, 2017",204.32,204.9,192.3,193.12,"56,25,71,008","18,08,12,89,103"
"Jul 27, 2017",204.86,206.44,201.26,204.32,"39,32,83,008","19,12,44,68,250"
"Jul 26, 2017",207.09,210.77,194.78,203.95,"71,76,92,032","19,08,53,32,800"
"Jul 25, 2017",224.37,225.32,195.85,206.71,"1,09,57,60,000","19,33,82,62,506"
"Jul 24, 2017",226.29,227.54,222.45,224.71,"43,16,91,008","21,01,67,55,177"
"Jul 23, 2017",229.12,231.68,217.72,225.95,"64,96,14,976","21,12,72,95,409"
"Jul 22, 2017",217.86,232.7,216.87,229.48,"61,82,59,968","21,45,12,73,566"
"Jul 21, 2017",226.06,235.12,213.01,218.3,"1,00,61,29,984","20,40,17,09,506"
"Jul 20, 2017",205.42,233.9,203.22,227.26,"2,22,49,99,936","21,23,36,51,866"
"Jul 19, 2017",234.94,245.65,191.74,199.7,"2,32,87,90,016","18,65,36,10,729"
"Jul 18, 2017",195.03,267.99,182.06,234.39,"2,70,92,60,032","21,88,79,62,776"
"Jul 17, 2017",159.99,194.75,158.04,193.42,"1,66,95,00,032","18,05,77,35,704"
"Jul 16, 2017",169.57,172.01,133.72,157.36,"1,51,68,89,984","14,68,74,41,605"
"Jul 15, 2017",199.71,200.16,170.65,170.65,"81,04,51,968","15,92,39,53,593"
"Jul 14, 2017",209.53,211.1,187.37,199.66,"74,93,82,016","18,62,57,94,688"
"Jul 13, 2017",231.81,231.81,200.07,209.73,"82,84,89,024","19,56,03,00,930"
"Jul 12, 2017",197.15,230.77,189.59,230.77,"1,24,11,90,016","21,51,71,52,174"
"Jul 11, 2017",211.52,220.29,183.39,197.4,"1,44,09,50,016","18,40,10,40,701"
"Jul 10, 2017",243.01,243.07,196.96,215.36,"93,72,19,008","20,06,93,73,698"
"Jul 09, 2017",251.82,255.1,242.14,242.14,"50,51,18,016","22,55,91,20,946"
"Jul 08, 2017",245.89,273.48,236.55,251.7,"75,49,58,016","23,44,30,13,086"
"Jul 07, 2017",270.35,273.94,244.17,245.99,"68,72,51,968","22,90,01,34,646"
"Jul 06, 2017",268.86,278.48,265.51,270.55,"62,30,80,000","25,17,93,48,911"
"Jul 05, 2017",273.1,275.13,261.45,268.77,"79,02,56,000","25,01,17,10,285"
"Jul 04, 2017",282.19,287.39,273.11,273.3,"68,76,91,008","25,42,58,60,777"
"Jul 03, 2017",288.41,291.1,281.18,282.9,"85,14,08,000","26,31,07,61,677"
"Jul 02, 2017",275.12,295.51,262.52,287.99,"1,12,33,30,048","26,77,62,43,984"
"Jul 01, 2017",293.35,293.75,268.62,274.6,"1,08,92,00,000","25,52,43,13,603"
"Jun 30, 2017",303.15,315.17,288.44,294.92,"1,01,18,00,000","27,40,47,31,861"
"Jun 29, 2017",328.37,330.71,297.37,302.88,"1,50,85,79,968","28,13,69,18,558"
"Jun 28, 2017",293.04,333.1,276.41,327.93,"2,05,65,50,016","30,45,45,77,323"
"Jun 27, 2017",272.69,293.09,227.14,293.09,"1,97,38,69,952","27,21,12,79,055"
"Jun 26, 2017",302.95,311.46,238.65,272.69,"2,08,18,10,048","25,30,97,59,968"
"Jun 25, 2017",323.47,332.79,284.65,303.25,"1,18,68,80,000","28,13,84,09,364"
"Jun 24, 2017",341.63,343.62,322.09,323.7,"67,35,85,024","30,02,72,38,696"
"Jun 23, 2017",336.48,348.01,334.99,341.74,"59,32,06,976","31,69,19,08,924"
"Jun 22, 2017",337.73,342.03,330.62,336.37,"92,57,66,976","31,18,53,26,164"
"Jun 21, 2017",359.54,361.34,319.48,336.87,"1,42,01,30,048","31,22,28,23,000"
"Jun 20, 2017",370.33,377.97,350.94,359.01,"1,02,03,90,016","33,26,09,58,885"
"Jun 19, 2017",371.86,377.11,369.76,370.06,"68,51,71,968","34,27,89,15,230"
"Jun 18, 2017",379.52,390.58,368.84,371.46,"90,47,02,976","34,39,81,50,201"
"Jun 17, 2017",369.88,379.41,364,379.41,"90,46,52,992","35,12,40,53,707"
"Jun 16, 2017",361.18,373.05,341.42,370.23,"1,09,62,80,064","34,26,30,95,462"
"Jun 15, 2017",358.51,364.44,300.7,361.93,"2,46,34,50,112","33,48,52,58,152"
"Jun 14, 2017",397.59,399.32,342.21,359.05,"1,27,25,79,968","33,20,86,58,542"
"Jun 13, 2017",395.69,411.18,370.06,397.54,"1,71,73,79,968","36,75,68,01,123"
"Jun 12, 2017",341.16,414.76,341.16,401.49,"2,88,26,50,112","37,11,09,48,644"
"Jun 11, 2017",338.79,353.01,318.17,340.61,"1,37,32,19,968","31,47,39,65,821"
"Jun 10, 2017",282.01,350.26,282.01,337.67,"1,61,16,29,952","31,19,27,80,483"
"Jun 09, 2017",261.75,282.76,261.75,281.74,"55,79,85,984","26,01,80,98,658"
"Jun 08, 2017",257.99,262.25,253.98,261.67,"38,54,94,016","24,15,73,29,921"
"Jun 07, 2017",264.26,264.67,254.04,258.07,"46,16,48,992","23,81,83,00,202"
"Jun 06, 2017",248.6,267.51,246.84,264.47,"74,15,53,024","24,40,11,81,121"
"Jun 05, 2017",245.26,249.47,243.05,248.46,"43,56,60,000","22,91,79,10,489"
"Jun 04, 2017",224.12,250.41,223.98,245.33,"75,38,20,032","22,62,22,07,553"
"Jun 03, 2017",223.46,225.97,219.42,224.38,"42,78,96,000","20,68,37,15,605"
"Jun 02, 2017",222.29,229.41,219.58,223.77,"46,95,32,000","20,62,21,62,299"
"Jun 01, 2017",230.89,236.22,214.48,222.24,"81,29,24,032","20,47,46,52,879"
"May 31, 2017",231.58,236.96,215.57,230.67,"1,27,16,00,000","21,24,48,17,139"
"May 30, 2017",195.61,233.71,189.29,231.91,"1,58,66,69,952","21,35,25,50,184"
"May 29, 2017",170.13,197.13,164.53,194.91,"71,88,28,032","17,93,98,82,189"
"May 28, 2017",158.82,179.93,157.6,170.51,"71,79,71,008","15,68,91,92,548"
"May 27, 2017",159.82,166.95,120.44,157.76,"1,21,70,59,968","14,51,12,07,045"
"May 26, 2017",175.22,193.69,150.28,160.4,"79,24,57,984","14,74,98,89,600"
"May 25, 2017",189.85,210.98,170.51,174.45,"94,36,36,992","16,03,61,65,877"
"May 24, 2017",182.65,228.37,182.45,190.05,"56,10,14,016","17,46,47,35,543"
"May 23, 2017",170.82,183.55,169.93,181.95,"53,07,08,992","16,71,57,02,521"
"May 22, 2017",158.17,201.75,152.47,174.26,"1,18,89,09,952","16,00,41,56,112"
"May 21, 2017",127.54,159.03,125.89,157.94,"57,03,61,024","14,50,04,21,529"
"May 20, 2017",129.22,133.64,124.7,126.52,"33,14,55,008","11,61,24,47,946"
"May 19, 2017",97.05,133.56,97.05,129.53,"62,69,45,024","11,88,46,32,930"
"May 18, 2017",89.84,97.37,89.84,96.91,"19,62,36,992","8,88,87,97,357"
"May 17, 2017",89.25,91.27,84.43,89.86,"18,30,31,008","8,23,99,48,169"
"May 16, 2017",92.39,93.56,89.12,89.44,"15,22,84,992","8,19,87,22,531"
"May 15, 2017",90.78,95.43,86.83,92.41,"17,09,99,008","8,46,89,60,166"
"May 14, 2017",90.87,91.25,89.61,90.79,"6,60,46,600","8,31,71,48,601"
"May 13, 2017",88.69,93.81,86.66,90.84,"8,87,42,200","8,31,90,66,651"
"May 12, 2017",89.43,93.12,88.66,88.66,"14,58,24,992","8,11,68,16,184"
"May 11, 2017",89.77,102.55,88.48,89.88,"13,27,22,000","8,22,62,20,249"
"May 10, 2017",91.15,92.85,85.29,89.52,"14,56,02,000","8,19,10,83,680"
"May 09, 2017",91.23,93.06,80.39,91.16,"36,34,33,984","8,33,82,58,352"
"May 08, 2017",93.75,95.14,89.51,91.42,"23,13,44,000","8,35,90,85,414"
"May 07, 2017",97.87,98.24,89.87,94.01,"18,32,95,008","8,59,28,54,298"
"May 06, 2017",94.91,97.88,90.95,97.81,"15,14,62,000","8,93,78,43,151"
"May 05, 2017",96.73,103.23,92.22,94.4,"33,19,28,000","8,62,29,92,171"
"May 04, 2017",79.72,97.56,79.43,96.98,"36,68,47,008","8,85,60,50,446"
"May 03, 2017",77.25,80.1,75.76,79.72,"14,19,22,000","7,27,72,79,246"
"May 02, 2017",76.65,79.35,74.38,77.26,"19,37,72,992","7,05,09,41,746"
"May 01, 2017",79.32,82.52,73.09,76.3,"37,68,41,984","6,96,04,66,482"
"Apr 30, 2017",68.54,79.02,68.35,79.02,"22,99,44,992","7,20,66,69,917"
"Apr 29, 2017",71.39,71.9,66.78,68.38,"16,54,48,000","6,23,39,11,088"
"Apr 28, 2017",62.23,70.85,62.13,70.16,"34,65,45,984","6,39,43,55,247"
"Apr 27, 2017",52.81,62.17,52.29,62.17,"24,67,75,008","5,66,41,57,655"
"Apr 26, 2017",49.91,53.44,49.91,52.72,"10,48,84,000","4,80,18,51,008"
"Apr 25, 2017",50.07,50.3,49.81,49.89,"3,82,64,600","4,54,27,08,761"
"Apr 24, 2017",48.87,50.18,48.87,50.03,"5,55,80,600","4,55,39,43,109"
"Apr 23, 2017",48.59,48.89,48.17,48.49,"3,62,34,000","4,41,21,26,295"
"Apr 22, 2017",48.18,48.74,48.17,48.55,"3,73,57,600","4,41,64,42,028"
"Apr 21, 2017",49.64,49.66,48.14,48.22,"4,50,48,300","4,38,51,05,012"
"Apr 20, 2017",48.13,49.99,48.13,49.67,"7,96,00,896","4,51,52,41,563"
"Apr 19, 2017",50.73,50.95,47.26,48.31,"7,62,81,000","4,38,95,19,738"
"Apr 18, 2017",48.32,51.03,48.3,50.71,"7,87,48,496","4,60,63,07,174"
"Apr 17, 2017",48.66,48.75,48.05,48.3,"4,40,13,300","4,38,65,52,041"
"Apr 16, 2017",49.04,49.14,48.19,48.72,"3,13,43,800","4,42,26,44,315"
"Apr 15, 2017",47.65,49.57,47.18,49.1,"6,62,07,800","4,45,59,16,490"
"Apr 14, 2017",49.97,50.05,46.76,47.57,"9,16,74,400","4,31,58,78,957"
"Apr 13, 2017",46.31,50.91,46.31,50.22,"15,72,00,000","4,55,42,99,452"
"Apr 12, 2017",43.46,47.23,43.11,46.29,"8,80,45,696","4,19,63,02,994"
"Apr 11, 2017",43.5,44.25,43.3,43.41,"3,83,03,300","3,93,38,86,291"
"Apr 10, 2017",43.28,44.14,42.42,43.44,"4,40,61,500","3,93,51,03,268"
"Apr 09, 2017",44.28,44.49,42.89,43.27,"5,51,43,000","3,91,85,63,431"
"Apr 08, 2017",41.8,45.21,41.73,44.31,"7,41,38,800","4,01,14,22,381"
"Apr 07, 2017",42.87,44.04,41.65,42.16,"8,14,74,704","3,81,59,63,046"
"Apr 06, 2017",45.22,45.64,40.9,43.24,"14,71,20,000","3,91,23,17,959"
"Apr 05, 2017",44.66,47.84,44.54,45.3,"11,97,33,000","4,09,74,77,788"
"Apr 04, 2017",43.92,45.74,41.72,44.64,"15,75,68,000","4,03,62,01,194"
"Apr 03, 2017",48.82,48.82,43.41,44.36,"19,05,12,992","4,00,90,09,196"
"Apr 02, 2017",50.74,51.27,45.43,48.75,"13,46,04,000","4,40,44,75,423"
"Apr 01, 2017",50.03,51.93,48.88,50.7,"9,24,61,904","4,57,91,87,936"
"Mar 31, 2017",51.75,51.77,47.38,50.04,"15,14,16,000","4,51,78,35,716"
"Mar 30, 2017",53.12,53.31,51.87,52.21,"8,68,85,696","4,71,19,96,588"
"Mar 29, 2017",50.57,53.87,50.55,53.13,"14,49,98,000","4,79,34,24,049"
"Mar 28, 2017",49.71,50.96,49.15,50.77,"9,77,45,296","4,57,96,93,493"
"Mar 27, 2017",51.31,52.46,48.93,49.67,"11,89,78,000","4,47,82,38,274"
"Mar 26, 2017",50.77,51.8,49.28,50.52,"10,68,59,000","4,55,37,38,462"
"Mar 25, 2017",53.58,53.58,48.31,51.25,"22,30,59,008","4,61,77,94,703"
"Mar 24, 2017",43.64,54.14,43.21,53.11,"29,70,46,016","4,78,35,11,280"
"Mar 23, 2017",42.57,44.75,41.3,43.68,"10,07,24,000","3,93,28,63,932"
"Mar 22, 2017",43.12,43.52,39.69,42.34,"11,39,52,000","3,81,12,29,796"
"Mar 21, 2017",43.51,44.26,42.37,43.15,"9,12,65,400","3,88,21,54,700"
"Mar 20, 2017",44.83,46.23,42.44,43.39,"15,47,00,992","3,90,28,62,599"
"Mar 19, 2017",35.53,47,35.34,44.74,"23,94,30,000","4,02,28,67,100"
"Mar 18, 2017",46.87,46.87,31.7,34.16,"26,21,80,000","3,07,05,00,515"
"Mar 17, 2017",45.93,55.11,38.21,46.83,"49,75,34,016","4,20,76,76,009"
"Mar 16, 2017",35.36,47.17,35.36,46.35,"45,44,17,984","4,16,28,73,752"
"Mar 15, 2017",28.65,35.06,28.43,35.06,"17,03,44,000","3,14,76,89,118"
"Mar 14, 2017",28.57,29.93,27.32,28.65,"10,17,97,000","2,57,20,14,998"
"Mar 13, 2017",23.5,30.6,23.5,28.59,"25,54,88,000","2,56,55,83,285"
"Mar 12, 2017",21.46,23.44,21.38,23.44,"7,46,28,896","2,10,22,76,260"
"Mar 11, 2017",19.37,21.59,19.01,21.47,"6,91,50,096","1,92,53,42,939"
"Mar 10, 2017",17.74,19.66,17.68,19.33,"8,75,06,800","1,73,28,37,145"
"Mar 09, 2017",16.64,17.87,16.37,17.75,"3,14,18,400","1,59,08,79,625"
"Mar 08, 2017",18.88,18.88,16.65,16.65,"4,43,04,600","1,49,14,98,830"
"Mar 07, 2017",19.58,19.63,18.64,18.89,"3,79,72,200","1,69,13,07,055"
"Mar 06, 2017",19.28,20.1,19.11,19.61,"3,24,32,700","1,75,49,07,794"
"Mar 05, 2017",18.5,19.42,18.23,19.3,"2,68,16,300","1,72,71,48,626"
"Mar 04, 2017",19.52,20.06,18.62,18.62,"2,73,41,900","1,66,54,11,583"
"Mar 03, 2017",19.04,20.67,18.41,19.46,"9,58,63,400","1,73,99,49,803"
"Mar 02, 2017",17.36,19.35,16.95,19.03,"8,36,27,104","1,70,10,11,948"
"Mar 01, 2017",15.85,17.37,15.56,17.35,"4,49,27,500","1,55,02,51,865"
"Feb 28, 2017",15.45,16.06,15.12,15.82,"6,54,78,900","1,41,28,25,288"
"Feb 27, 2017",14.51,15.68,14.27,15.4,"3,16,67,000","1,37,47,57,041"
"Feb 26, 2017",13.52,14.54,13.4,14.52,"2,03,07,500","1,29,60,40,794"
"Feb 25, 2017",13.06,13.72,12.98,13.55,"1,85,33,900","1,20,89,11,983"
"Feb 24, 2017",13.13,13.23,12.88,13.07,"1,95,74,400","1,16,57,15,765"
"Feb 23, 2017",12.6,13.21,12.56,13.12,"1,45,22,300","1,16,97,83,161"
"Feb 22, 2017",12.69,12.76,12.55,12.6,"1,03,60,900","1,12,30,50,433"
"Feb 21, 2017",12.34,12.77,12.21,12.67,"1,51,83,300","1,12,87,81,640"
"Feb 20, 2017",12.77,12.9,12.43,12.43,"1,29,94,400","1,10,71,58,285"
"Feb 19, 2017",12.82,12.87,12.71,12.76,"77,99,740","1,13,60,08,890"
"Feb 18, 2017",12.71,12.83,12.68,12.81,"93,70,010","1,14,02,11,197"
"Feb 17, 2017",12.9,12.91,12.66,12.68,"1,16,36,500","1,12,79,15,204"
"Feb 16, 2017",12.92,12.92,12.54,12.9,"3,80,02,600","1,14,77,26,668"
"Feb 15, 2017",13.04,13.04,12.64,12.92,"1,84,64,700","1,14,87,42,628"
"Feb 14, 2017",11.29,13.33,11.29,13.03,"4,29,11,500","1,15,77,09,435"
"Feb 13, 2017",11.38,11.39,11.17,11.27,"72,16,520","1,00,13,04,093"
"Feb 12, 2017",11.35,11.4,11.3,11.4,"62,64,900","1,01,24,66,457"
"Feb 11, 2017",11.29,11.43,11.24,11.35,"75,44,520","1,00,76,94,076"
"Feb 10, 2017",11.05,11.34,10.78,11.28,"1,19,14,200","1,00,10,69,228"
"Feb 09, 2017",11.44,11.6,10.67,11.03,"1,84,00,300","97,88,25,690"
"Feb 08, 2017",11.54,11.63,11.24,11.43,"96,88,630","1,01,38,67,331"
"Feb 07, 2017",11.43,11.61,11.41,11.52,"76,29,640","1,02,09,61,130"
"Feb 06, 2017",11.35,11.48,11.34,11.39,"56,95,440","1,00,94,40,330"
"Feb 05, 2017",11.44,11.49,11.32,11.35,"59,42,960","1,00,58,55,021"
"Feb 04, 2017",11.13,11.5,11.13,11.43,"1,41,39,500","1,01,26,25,893"
"Feb 03, 2017",10.81,11.11,10.76,11.11,"1,28,97,800","98,40,19,776"
"Feb 02, 2017",10.74,10.89,10.55,10.82,"1,01,72,500","95,77,31,836"
"Feb 01, 2017",10.74,10.85,10.56,10.73,"1,28,52,200","94,94,91,718"
"Jan 31, 2017",10.56,10.75,10.55,10.73,"1,16,48,700","94,87,48,952"
"Jan 30, 2017",10.49,10.71,10.47,10.57,"80,42,180","93,45,93,362"
"Jan 29, 2017",10.56,10.57,10.45,10.48,"46,89,950","92,65,48,657"
"Jan 28, 2017",10.54,10.58,10.43,10.56,"65,80,700","93,33,78,690"
"Jan 27, 2017",10.58,10.61,10.44,10.54,"71,89,170","93,05,99,699"
"Jan 26, 2017",10.57,10.67,10.51,10.59,"84,65,020","93,48,44,928"
"Jan 25, 2017",10.62,10.62,10.48,10.57,"67,51,450","93,28,66,678"
"Jan 24, 2017",10.73,10.77,10.57,10.63,"83,27,330","93,80,04,330"
"Jan 23, 2017",10.71,10.84,10.67,10.82,"72,67,210","95,42,75,900"
"Jan 22, 2017",10.91,10.97,10.58,10.7,"86,78,620","94,35,67,856"
"Jan 21, 2017",10.6,10.98,10.58,10.91,"1,19,37,600","96,13,83,820"
"Jan 20, 2017",10.39,10.76,10.35,10.6,"1,09,92,800","93,38,54,252"
"Jan 19, 2017",10.24,10.44,10.18,10.4,"83,47,550","91,56,11,849"
"Jan 18, 2017",10.3,10.52,9.94,10.23,"1,07,88,200","90,03,65,728"
"Jan 17, 2017",9.64,10.61,9.54,10.3,"1,83,91,900","90,65,97,925"
"Jan 16, 2017",9.88,9.93,9.58,9.64,"1,49,37,400","84,77,06,513"
"Jan 15, 2017",9.83,10,9.6,9.9,"1,48,37,900","87,09,48,977"
"Jan 14, 2017",9.79,9.89,9.44,9.65,"2,00,85,800","84,79,90,590"
"Jan 13, 2017",9.83,9.85,9.51,9.77,"2,50,66,600","85,84,81,082"
"Jan 12, 2017",9.72,10.08,9.18,9.86,"3,04,53,800","86,62,37,622"
"Jan 11, 2017",10.54,10.66,9.46,9.72,"2,68,23,500","85,33,19,722"
"Jan 10, 2017",10.37,10.69,10.29,10.55,"1,08,79,700","92,60,31,183"
"Jan 09, 2017",10.31,10.78,10.14,10.33,"2,57,18,300","90,60,44,584"
"Jan 08, 2017",9.87,10.39,9.83,10.29,"1,66,76,600","90,25,76,769"
"Jan 07, 2017",10.24,10.28,9.59,9.87,"2,31,53,600","86,51,94,523"
"Jan 06, 2017",10.29,10.63,9.63,10.25,"2,94,71,800","89,88,45,928"
"Jan 05, 2017",11.29,11.89,9.4,10.25,"4,15,57,400","89,84,97,892"
"Jan 04, 2017",9.71,11.28,9.56,11.25,"4,10,51,200","98,55,15,893"
"Jan 03, 2017",8.37,10,8.32,9.73,"3,36,25,200","85,15,12,055"
"Jan 02, 2017",8.17,8.44,8.05,8.38,"1,45,79,600","73,33,31,654"
"Jan 01, 2017",7.98,8.47,7.98,8.17,"1,47,31,700","71,50,49,208"
"Dec 31, 2016",8.15,8.16,7.91,7.97,"90,66,800","69,69,93,600"
"Dec 30, 2016",8.29,8.47,8.05,8.16,"1,39,09,900","71,34,33,620"
"Dec 29, 2016",7.54,8.53,7.54,8.28,"2,75,43,800","72,40,28,107"
"Dec 28, 2016",7.15,7.62,7.08,7.52,"1,74,53,300","65,70,11,884"
"Dec 27, 2016",7.28,7.32,7.09,7.17,"87,78,610","62,62,68,701"
"Dec 26, 2016",7.13,7.33,7.05,7.27,"58,36,810","63,50,60,699"
"Dec 25, 2016",7.26,7.34,7.14,7.18,"86,71,840","62,61,89,631"
"Dec 24, 2016",7.15,7.41,7.15,7.27,"76,26,020","63,38,71,896"
"Dec 23, 2016",7.58,7.69,7.16,7.17,"1,96,13,100","62,49,56,487"
"Dec 22, 2016",7.9,7.91,7.5,7.59,"1,63,76,700","66,12,47,899"
"Dec 21, 2016",7.66,7.94,7.66,7.91,"93,93,550","68,97,18,972"
"Dec 20, 2016",7.63,7.75,7.57,7.66,"63,13,550","66,73,09,961"
"Dec 19, 2016",7.87,7.87,7.63,7.64,"58,94,760","66,56,54,987"
"Dec 18, 2016",7.86,7.93,7.72,7.87,"58,90,020","68,46,96,555"
"Dec 17, 2016",7.86,7.9,7.52,7.88,"85,02,620","68,54,26,528"
"Dec 16, 2016",7.86,7.93,7.8,7.86,"51,78,610","68,35,75,806"
"Dec 15, 2016",8.24,8.24,7.72,7.83,"1,31,84,400","68,07,40,349"
"Dec 14, 2016",8.45,8.52,8.25,8.27,"73,37,220","71,84,60,239"
"Dec 13, 2016",8.52,8.53,8.35,8.42,"44,86,190","73,18,92,846"
"Dec 12, 2016",8.19,8.61,8.17,8.52,"91,19,700","74,02,55,866"
"Dec 11, 2016",8.13,8.27,8.1,8.19,"55,45,500","71,14,57,159"
"Dec 10, 2016",8.44,8.53,8.02,8.13,"81,08,370","70,52,54,561"
"Dec 09, 2016",8.17,8.67,8.05,8.45,"1,29,16,300","73,28,36,297"
"Dec 08, 2016",8.38,8.86,8.23,8.23,"1,60,42,700","71,38,77,391"
"Dec 07, 2016",7.89,8.54,7.33,8.38,"2,22,29,600","72,67,02,380"
"Dec 06, 2016",6.8,7.92,5.98,7.87,"5,06,71,200","68,20,13,454"
"Dec 05, 2016",7.41,7.64,6.66,6.82,"1,73,44,500","59,10,26,579"
"Dec 04, 2016",7.9,7.95,7.44,7.44,"84,50,790","64,46,85,715"
"Dec 03, 2016",7.77,8.15,7.67,7.92,"1,21,12,100","68,58,08,136"
"Dec 02, 2016",8.46,8.46,7.42,7.76,"1,85,79,800","67,15,87,252"
"Dec 01, 2016",8.6,8.65,8.36,8.45,"58,82,340","73,12,54,342"
"Nov 30, 2016",8.16,8.75,8.16,8.59,"1,06,26,600","74,26,64,775"
"Nov 29, 2016",8.73,8.74,7.88,8.17,"1,70,00,400","70,66,51,179"
"Nov 28, 2016",9,9.01,8.72,8.72,"60,46,890","75,39,71,438"
"Nov 27, 2016",9.31,9.33,8.78,9,"87,07,660","77,73,13,922"
"Nov 26, 2016",9.42,9.5,9.31,9.33,"35,05,990","80,54,74,198"
"Nov 25, 2016",9.23,9.75,9.21,9.4,"76,69,720","81,15,53,949"
"Nov 24, 2016",9.85,9.85,8.93,9.23,"1,59,87,800","79,65,38,442"
"Nov 23, 2016",9.92,9.96,9.76,9.84,"48,12,310","84,90,20,680"
"Nov 22, 2016",9.63,10.24,9.59,9.91,"1,12,84,400","85,40,53,528"
"Nov 21, 2016",9.58,9.64,9.54,9.62,"36,63,210","82,91,90,391"
"Nov 20, 2016",9.66,9.71,9.52,9.58,"51,73,420","82,53,05,262"
"Nov 19, 2016",9.48,9.75,9.48,9.66,"51,86,540","83,21,83,861"
"Nov 18, 2016",9.99,10.01,9.48,9.48,"1,08,16,100","81,58,06,832"
"Nov 17, 2016",10.06,10.19,9.92,9.99,"69,84,700","85,98,14,328"
"Nov 16, 2016",10.22,10.33,9.93,10.06,"95,33,550","86,53,49,966"
"Nov 15, 2016",9.97,10.32,9.85,10.22,"65,57,550","87,86,53,067"
"Nov 14, 2016",10.1,10.16,9.96,9.97,"35,73,250","85,67,53,361"
"Nov 13, 2016",9.89,10.41,9.84,10.1,"82,27,770","86,80,38,290"
"Nov 12, 2016",10.29,10.34,9.7,9.88,"1,00,52,500","84,85,09,382"
"Nov 11, 2016",10.51,10.57,10.26,10.29,"60,56,300","88,35,65,427"
"Nov 10, 2016",10.67,10.68,10.51,10.52,"42,53,980","90,33,80,024"
"Nov 09, 2016",10.82,10.83,10.22,10.66,"1,46,06,600","91,42,92,103"
"Nov 08, 2016",10.85,10.92,10.74,10.83,"62,58,150","92,92,46,807"
"Nov 07, 2016",10.9,10.96,10.78,10.81,"59,92,480","92,67,61,430"
"Nov 06, 2016",10.99,11.25,10.85,10.87,"56,88,710","93,19,47,467"
"Nov 05, 2016",11.09,11.24,10.88,11,"55,02,670","94,26,53,972"
"Nov 04, 2016",10.82,11.12,10.82,11.09,"99,58,040","94,98,62,035"
"Nov 03, 2016",10.8,11.11,10.76,10.8,"1,52,28,600","92,47,16,659"
"Nov 02, 2016",10.77,11.16,10.69,10.75,"1,16,91,700","92,02,36,997"
"Nov 01, 2016",10.96,11.18,10.3,10.77,"2,29,01,300","92,10,57,444"
"Oct 31, 2016",11.23,11.5,10.94,11,"1,33,93,900","94,05,78,264"
"Oct 30, 2016",10.43,11.45,10.29,11.18,"1,66,94,900","95,60,07,454"
"Oct 29, 2016",11.1,11.2,9.56,10.44,"2,70,70,400","89,25,65,736"
"Oct 28, 2016",11.47,11.58,10.95,11.09,"1,39,71,500","94,69,72,469"
"Oct 27, 2016",11.53,11.61,11.26,11.5,"1,32,55,400","98,20,33,774"
"Oct 26, 2016",11.38,11.66,11.38,11.53,"1,02,21,800","98,44,29,110"
"Oct 25, 2016",11.97,11.99,11.15,11.41,"1,93,16,000","97,39,91,742"
"Oct 24, 2016",12.04,12.1,11.91,11.97,"57,39,690","1,02,09,71,991"
"Oct 23, 2016",12.13,12.14,11.94,12.04,"57,74,660","1,02,63,01,229"
"Oct 22, 2016",12.18,12.19,11.95,12.07,"75,83,820","1,02,89,49,804"
"Oct 21, 2016",12.13,12.21,12.02,12.18,"56,76,920","1,03,74,20,190"
"Oct 20, 2016",12.05,12.29,12,12.1,"81,70,760","1,03,05,22,234"
"Oct 19, 2016",12.59,12.62,11.91,12.02,"1,05,76,200","1,02,35,99,502"
"Oct 18, 2016",12,12.93,12,12.59,"1,88,64,200","1,07,13,62,741"
"Oct 17, 2016",11.96,12.03,11.86,12.01,"57,24,440","1,02,13,02,744"
"Oct 16, 2016",11.98,12.01,11.93,11.95,"36,17,280","1,01,63,73,308"
"Oct 15, 2016",11.94,12,11.78,11.98,"49,91,840","1,01,86,82,988"
"Oct 14, 2016",11.99,12.07,11.9,11.94,"43,33,510","1,01,44,56,176"
"Oct 13, 2016",11.91,12.13,11.78,11.96,"86,65,190","1,01,61,69,767"
"Oct 12, 2016",11.78,12.07,11.71,11.93,"96,94,640","1,01,32,48,317"
"Oct 11, 2016",11.76,12.16,11.75,11.79,"1,17,27,700","1,00,03,08,761"
"Oct 10, 2016",12.06,12.06,11.62,11.76,"1,08,09,200","99,73,63,895"
"Oct 09, 2016",12.22,12.36,11.98,12.05,"72,08,480","1,02,22,64,082"
"Oct 08, 2016",12.67,12.69,12.05,12.22,"1,16,11,200","1,03,58,83,228"
"Oct 07, 2016",12.85,12.99,12.53,12.67,"89,33,050","1,07,34,05,275"
"Oct 06, 2016",13.03,13.14,12.69,12.85,"1,20,44,800","1,08,87,98,918"
"Oct 05, 2016",13.28,13.35,13.04,13.04,"98,81,370","1,10,37,36,600"
"Oct 04, 2016",13.45,13.53,13.21,13.28,"83,48,280","1,12,37,27,868"
"Oct 03, 2016",13.2,13.49,13.19,13.45,"74,58,320","1,13,81,42,255"
"Oct 02, 2016",13.18,13.3,13.14,13.2,"40,79,660","1,11,63,23,115"
"Oct 01, 2016",13.2,13.31,13.05,13.17,"63,31,160","1,11,35,68,557"
"Sep 30, 2016",13.08,13.34,13.02,13.22,"59,50,840","1,11,75,17,388"
"Sep 29, 2016",13.28,13.34,13.07,13.07,"59,90,630","1,10,43,10,043"
"Sep 28, 2016",13.11,13.48,13.08,13.27,"1,02,39,000","1,12,08,93,441"
"Sep 27, 2016",12.86,13.21,12.86,13.1,"68,31,070","1,10,55,65,483"
